Open time,Quote asset volume,Number of trades,Taker buy base asset volume,aroon_down,stoch,class
1555459200000,120972345.51821636,179490,12172.531724,8.0,66.01860465116275,0
1555545600000,118573129.86520116,167110,12104.852932,4.0,70.83348193587494,0
1555632000000,128937309.63806376,178148,12889.683344,0.0,70.87627946788405,0
1555718400000,101343660.15324436,157080,10029.272262,0.0,76.76985627162158,1
1555804800000,133929931.15068737,210494,13147.771016,0.0,70.42333892078895,-1
1555891200000,156632202.9709961,210361,15828.004851,0.0,88.43396697457119,0
1555977600000,227154061.8577141,282563,21260.014469,0.0,85.55862367687273,1
1556064000000,262493252.9358424,339599,23401.18852,0.0,74.95871572051219,0
1556150400000,265091565.61466023,331089,21401.171965,4.0,48.5503126776577,-1
1556236800000,259659705.6513858,333183,25076.718297,0.0,56.01538461538467,1
1556323200000,81749716.42174439,145733,7918.227056,0.0,53.18307692307685,-1
1556409600000,76277087.37424076,127730,7160.773725,0.0,55.00307692307699,1
1556496000000,104822151.5144498,178472,9983.622137,0.0,39.29134650874083,-1
1556582400000,117309839.23079813,180989,12264.552938,28.000000000000004,43.93775100401614,0
1556668800000,92194935.6047804,161488,9636.265899,24.0,56.46586345381522,0
1556755200000,124498567.2076544,181896,11908.895892,20.0,78.48795180722888,0
1556841600000,264435878.9281101,338298,24992.74319,16.0,90.38948787061987,0
1556928000000,228942582.4507792,283145,21037.299477,12.0,91.15914786967416,1
1557014400000,137653160.7660216,185365,11824.087921,8.0,84.41353383458645,0
1557100800000,144358553.85462248,230431,12922.62549,4.0,80.92606516290726,-1
1557187200000,236176663.81792104,301388,21302.981217,0.0,80.34671473753525,0
1557273600000,136246055.59559172,190969,11961.036359,8.0,95.5613605207198,0
1557360000000,167489934.34358987,227841,13875.182356,4.0,98.55399697063778,0
1557446400000,231801342.4320928,283074,18548.927995,0.0,92.59061172604098,0
1557532800000,507216001.34340405,562540,40091.997215,0.0,87.63295599924258,1
1557619200000,619939454.4896551,647345,42689.589676,32.0,76.33483853895468,-1
1557705600000,648012612.2927012,588497,45381.262259,28.000000000000004,89.36361916880169,0
1557792000000,611103206.0032725,655426,38953.032335,24.0,86.27975604957703,0
1557878400000,305196285.2755824,347533,19660.576186,20.0,93.45360480640856,1
1557964800000,557126171.2789642,666538,35097.404158,16.0,82.70998431673955,0
1558051200000,645676487.3744029,803893,45121.474978,12.0,63.62347267459647,0
1558137600000,271170511.0509332,379504,19375.84836,8.0,59.64301056479033,-1
1558224000000,517729474.35844094,583432,35593.490022,4.0,92.0811399197629,1
1558310400000,517939277.868858,610360,34629.645645,0.0,83.65899490501324,0
1558396800000,413637782.3697456,554038,27272.360448,0.0,82.22183668748553,0
1558483200000,384730220.72195166,461337,24410.962662,8.0,69.0394536349479,-1
1558569600000,381536239.5128484,449220,25959.859838,4.0,76.55013673655425,0
1558656000000,371381043.73160255,428676,25045.733428,0.0,79.87457040363243,0
1558742400000,227376280.5854076,264448,15037.164996,0.0,78.92388613861385,0
1558828800000,409616322.3884788,377306,26438.946803,0.0,93.28502673796793,0
1558915200000,452651204.9349024,478773,27722.369637,0.0,92.38217428783354,1
1559001600000,273791910.6314759,349123,16561.876811,0.0,90.34340356434056,0
1559088000000,292094591.01803863,352317,17575.580317,0.0,86.83719904576712,0
1559174400000,603312537.3808434,617341,34577.310598,4.0,62.76616418200498,-1
1559260800000,373629673.9190144,416525,23391.68846,0.0,72.92206607045081,1
1559347200000,272098436.34069574,348375,16922.662425,0.0,71.04653829770965,-1
1559433600000,241414596.7195052,299353,14585.886999,0.0,78.41141539491461,1
1559520000000,387155494.9730488,431252,22514.316859,0.0,40.58986152263117,0
1559606400000,582173398.3257968,645913,36776.597131,0.0,14.010760819706665,-1
1559692800000,377635818.0044095,426120,26296.533959,0.0,19.55667406369711,0
1559779200000,282156410.54378915,371485,18877.986383,0.0,20.993078395758666,0
1559865600000,269125728.1416496,323096,17193.575595,0.0,32.88682440724558,1
1559952000000,179047320.02388045,250864,11795.097294,12.0,27.553875607481217,0
1560038400000,243970971.0244344,322175,16234.631275,8.0,11.262947327082626,-1
1560124800000,287125339.97011447,387179,19890.868561,4.0,33.02304746944185,1
1560211200000,238031771.51747337,309059,15793.772451,0.0,27.01880123705265,-1
1560297600000,333291726.6460002,361980,22826.901026,0.0,41.91374993863828,0
1560384000000,248418184.7720466,341246,16100.161346,0.0,56.485184644577465,0
1560470400000,333475488.55375946,410072,20970.623827,68.0,87.97401839147565,0
1560556800000,276420769.2933853,335840,16798.379296,64.0,96.03705972219296,0
1560643200000,574211342.9796603,552319,33804.182046,60.0,79.89483271729806,0
1560729600000,441567296.0592663,462160,24826.97685,56.00000000000001,93.49611387302312,1
1560816000000,470271954.2987056,449730,28057.047335,52.0,81.8722429504556,-1
1560902400000,293748062.6668488,306202,17533.233016,48.0,90.5717658120855,0
1560988800000,323621848.1987617,350662,18032.190714,44.0,96.5017711943322,0
1561075200000,494783687.9853515,474344,28305.732749,40.0,99.43297867954864,0
1561161600000,1112069567.6381147,923334,55336.623587,36.0,88.21626237908325,0
1561248000000,625330374.7466884,557935,30129.801033,32.0,87.46483445141746,0
1561334400000,469746663.93811727,440335,22674.413851,28.000000000000004,90.9185738877584,0
1561420800000,697773986.2691858,597798,32838.335566,24.0,99.28244451503444,0
1561507200000,1996178374.594492,1355074,76046.064206,20.0,85.29858371770327,1
1561593600000,2058443849.314,1357233,80442.119916,16.0,54.68323011219291,-1
1561680000000,1129888341.3212836,883116,48847.107883,12.0,70.95034216464255,1
1561766400000,829011822.2365324,732073,36061.459369,8.0,60.32879078694817,0
1561852800000,971151050.9005816,711267,42697.44,4.0,37.93027888446216,0
1561939200000,972343281.8603553,757458,44210.988365,0.0,33.36513944223108,-1
1562025600000,1128353804.8007915,870148,54998.503606,8.0,37.581836327345314,0
1562112000000,1097804642.7577736,814754,49613.616744,4.0,57.662467673312754,1
1562198400000,775818897.3894848,643867,33626.851862,0.0,36.559567289765816,0
1562284800000,705853649.0264896,564857,32306.914259,0.0,29.31251473014376,-1
1562371200000,585001376.155429,470692,25601.989482,0.0,36.0473721423521,0
1562457600000,439439052.9455421,366769,22449.30112,0.0,39.576714588734376,0
1562544000000,618530684.4325522,507860,27740.09749,0.0,59.19396653311337,0
1562630400000,975986802.0300353,660273,40993.911974,0.0,66.37779872731558,1
1562716800000,1369749939.9675035,899391,46964.760907,0.0,63.48559332878349,0
1562803200000,1007356802.218256,760057,43714.15617,0.0,47.24714041776799,-1
1562889600000,649824820.7654814,537561,30291.119356,0.0,59.36176931533764,1
1562976000000,614050007.9919451,510305,26460.058236,0.0,47.62344740473908,0
1563062400000,777646151.6029468,649043,35853.69216,0.0,13.075132745432864,-1
1563148800000,851028723.7031858,732206,41714.189655,0.0,32.50567238193257,1
1563235200000,982462166.6932294,796646,47295.944048,100.0,2.359187478766521,-1
1563321600000,809555508.3476789,757742,43073.115146,100.0,14.874188907484074,0
1563408000000,807822745.1854327,734821,42103.344745,96.0,38.3442457695959,1
1563494400000,589931612.3419864,567735,29070.357474,92.0,35.33794298129718,-1
1563580800000,505569016.3500829,461660,25003.62155,88.0,41.11076856826877,1
1563667200000,409661485.9985647,395452,20345.527384,84.0,37.42158215645401,0
1563753600000,421016379.36208767,389565,19335.4119,80.0,31.32578760386387,0
1563840000000,478441909.40505725,448147,24082.309129,76.0,19.694011372422363,0
1563926400000,422534162.14571214,424762,21963.773537,72.0,23.04528906554645,-1
1564012800000,378938450.0817674,368176,19308.011426,68.0,29.021946902654896,1
1564099200000,265108103.13392133,299935,14006.629434,64.0,27.88341520741028,0
1564185600000,424932724.9687315,401418,21428.052318,60.0,17.41304347826089,-1
1564272000000,278537286.1348134,271327,17116.433132,56.00000000000001,23.60490196078436,1
1564358400000,277497756.7684168,294468,16075.166971,52.0,22.28184311519716,-1
1564444800000,310867928.28793913,283961,17211.009653,48.0,25.59544845917596,0
1564531200000,389690761.44466114,364212,21235.609604,44.0,48.08481136980765,0
1564617600000,422156523.6690079,378062,22244.919467,40.0,63.550228730192906,0
1564704000000,450323284.1507597,431322,22206.135093,36.0,71.36329497528874,0
1564790400000,363852799.8717801,348893,18132.529707,32.0,94.94703322853022,0
1564876800000,431793873.4232976,353721,22066.368257,28.000000000000004,94.09226666666665,0
1564963200000,757976547.217046,622610,33530.07066,24.0,96.07865768326285,1
1565049600000,904119081.6157126,625827,37522.116972,20.0,73.1809710332628,-1
1565136000000,814597979.050504,592916,36357.225918,16.0,88.76488612313233,0
1565222400000,604389131.062836,473584,27463.200763,12.0,89.5463878447105,1
1565308800000,467011047.9414285,410902,20074.421911,8.0,85.76270651040842,0
1565395200000,492217964.4905557,399237,17111.125076,4.0,67.73572985437657,-1
1565481600000,304862403.351449,306234,15007.4382,0.0,73.40566134141768,1
1565568000000,200325471.60414097,255966,9200.430879,40.0,68.08754737596884,0
1565654400000,368994475.5461124,337834,13483.5587,36.0,48.193608819396864,0
1565740800000,567724729.1059059,534507,26080.631381,32.0,7.575671600655045,-1
1565827200000,387705855.0879112,373368,19588.082918,28.000000000000004,15.825515559780143,0
1565913600000,527258446.3977765,504740,25818.031537,24.0,22.53419614833188,1
1566000000000,297776329.0305825,332795,14672.94974,20.0,18.05789126981053,0
1566000000000,297776329.0305825,332795,14672.94974,16.0,18.05789126981053,0
1566086400000,248508872.4599864,265705,12961.478557,12.0,21.57476653621113,0
1566172800000,396233441.0274596,337022,20591.436572,8.0,48.74350213493816,1
1566259200000,346664453.1367265,305065,16017.544729,4.0,43.74502164502166,0
1566345600000,482889274.517917,458814,21565.830561,0.0,17.100379843880667,0
1566432000000,341371442.9068388,401148,17921.9543,0.0,15.65458612975388,-1
1566518400000,282732431.7520724,326866,14798.816338,0.0,34.57027027027023,1
1566604800000,279962133.6257099,313227,13623.564841,0.0,21.02697645919615,-1
1566691200000,265132761.31704283,289956,12885.717735,60.0,23.016012566230632,0
1566777600000,432249835.49069726,405316,22666.595452,56.00000000000001,51.85589519650659,1
1566864000000,289340681.0789518,292888,13852.442138,52.0,36.2553751791726,0
1566950400000,420034883.00315255,381293,19430.822573,100.0,8.89506653322954,0
1567036800000,337838761.5572865,343887,17536.268448,100.0,10.947507914304683,-1
1567123200000,255854874.4507745,259270,14227.872851,96.0,16.229846131193465,0
1567209600000,164116756.46299693,199188,8558.148214,92.0,16.409605143684477,0
1567296000000,188513289.12235728,191324,11545.610598,88.0,24.8460084910059,0
1567382400000,448462178.630381,354155,25140.296125,84.0,62.578222778473126,0
1567468800000,505617667.3992669,416076,24734.303264,80.0,87.27537345111286,1
1567555200000,463526509.325937,383457,22244.067656,76.0,84.31507775524005,0
1567641600000,358861340.7897901,309846,16535.147807,72.0,78.7651898734177,0
1567728000000,623662984.3843305,455334,29952.944427,68.0,61.71565134594885,-1
1567814400000,287851131.1802577,272011,14673.489216,64.0,71.62503862233339,1
1567900800000,249900964.37153128,237752,10588.592458,60.0,66.91469035923498,0
1567987200000,409724831.9471226,330459,18729.472684,56.00000000000001,61.992471009603584,0
1568073600000,294323839.5070076,286763,13432.256822,52.0,49.06770416238401,-1
1568160000000,321637085.47650874,309120,16583.813097,48.0,52.86246665867944,0
1568246400000,353390090.96777725,317881,18550.853202,44.0,68.44277577051159,1
1568332800000,311632094.25618845,304947,16763.854663,40.0,62.03606442577024,0
1568419200000,244063007.0902248,253929,13495.986691,36.0,58.80926782454343,0
1568505600000,185853330.43704256,194733,8221.803055,32.0,49.39876149056871,0
1568592000000,296325130.1709013,274368,13385.302253,28.000000000000004,36.19464454560512,0
1568678400000,233944812.560508,287483,11195.430673,24.0,30.005751216040967,0
1568764800000,247024351.59799168,299466,11753.109111,20.0,27.000497139013675,-1
1568851200000,447676492.9840264,429727,22623.287763,16.0,47.19484064587711,1
1568937600000,255205290.2118373,267032,12054.384888,12.0,54.87919105907399,0
1569024000000,206034034.50803515,245439,9285.851479,8.0,35.48589675359227,-1
1569110400000,220133631.61284167,253713,11200.611921,4.0,45.44981862152368,1
1569196800000,314390584.62646127,332817,14940.112496,0.0,10.38125420147888,0
1569283200000,838996309.1611282,748712,42986.253127,100.0,26.16797731811642,0
1569369600000,512437200.3611044,544806,30489.471994,96.0,23.78615302720842,0
1569456000000,552794530.866682,522062,33363.51365,100.0,11.667162513945687,-1
1569542400000,352800745.20792854,369518,23224.861135,96.0,16.026651785212675,0
1569628800000,280672404.6804955,319113,18215.039863,92.0,17.195785440613008,1
1569715200000,253660600.3252929,322501,15507.400781,88.0,11.279078694817647,-1
1569801600000,449120676.8427603,455556,29052.010951,100.0,22.154493307839395,0
1569888000000,363040860.0000876,387712,22520.155804,96.0,22.27304015296369,0
1569974400000,216325351.8586446,261430,13652.36085,92.0,24.854302103250497,1
1570060800000,250291751.27141392,281307,15321.407535,88.0,19.990665110851776,0
1570147200000,215325611.6822151,259012,13236.810255,84.0,17.315847083147524,0
1570233600000,177252877.0029691,237769,10620.069822,80.0,17.494325346784343,0
1570320000000,275447898.032875,325795,16437.310141,76.0,6.164556258787432,-1
1570406400000,420921679.8442632,482605,28088.649704,72.0,23.02600971707299,1
1570492800000,290675248.1414453,395685,16893.73714,68.0,44.9401960784314,-1
1570579200000,462845251.8136103,537805,29211.87169,64.0,88.61874999999996,1
1570665600000,333925412.3041418,406932,20587.713971,60.0,88.3364583333334,0
1570752000000,424413201.53293216,471818,24618.017135,56.00000000000001,51.28516797411898,-1
1570838400000,177707852.5948189,280633,11644.429544,52.0,55.17386466699704,1
1570924800000,232149438.3639587,320051,14035.914654,48.0,52.82886555525428,-1
1571011200000,247530733.18003485,345679,15273.003755,44.0,57.6112274080845,1
1571097600000,270727559.77701086,399447,16822.940015,40.0,39.04531650794586,0
1571184000000,279586845.5362138,421026,17198.827976,36.0,22.57864787569653,-1
1571270400000,238343204.48251528,356490,15922.046058,32.0,30.326974673467568,1
1571356800000,248931322.1008505,399783,15692.63445,28.000000000000004,18.18262228381049,-1
1571443200000,211909734.13572004,349746,13886.838244,24.0,18.280901416202315,0
1571529600000,275899861.65387124,396091,18042.423677,20.0,45.34107772896584,1
1571616000000,250117281.63661337,367169,16584.000384,16.0,39.57031655422939,0
1571702400000,283535483.41051364,384699,16767.036824,12.0,21.171769590036305,0
1571788800000,488220760.6464156,610241,28473.730302,100.0,11.261836689174109,0
1571875200000,243246414.9489239,403778,16705.376355,96.0,7.597785753391315,-1
1571961600000,737329544.8835196,775418,49588.976612,92.0,90.39492995330224,0
1572048000000,1522244166.4108484,1185369,81590.336531,88.0,62.86644951140065,0
1572134400000,887438297.7462668,799978,47320.55467,84.0,72.63615635179154,1
1572220800000,759178942.9488419,681128,39754.681501,80.0,62.05667752442995,-1
1572307200000,600611324.6356996,559589,32787.049174,76.0,68.65211726384368,1
1572393600000,506584830.0313323,524035,27416.561748,72.0,60.414332247556985,0
1572480000000,498152743.7348088,490183,27252.203536,68.0,59.96254071661239,-1
1572566400000,398803069.00908464,478002,22843.605042,64.0,62.918892508143344,0
1572652800000,268119579.73009112,325421,15316.187863,60.0,64.80521172638439,1
1572739200000,256664259.6621914,326024,13611.806558,56.00000000000001,61.71693811074916,-1
1572825600000,426792003.1749065,453749,24741.815925,52.0,68.18729641693812,1
1572912000000,428156963.0785469,492885,22809.239558,48.0,65.428664495114,-1
1572998400000,348607499.83121693,402997,18947.024127,44.0,65.99780343732373,1
1573084800000,361217475.05834645,401984,19603.523572,40.0,61.65503489531408,0
1573171200000,555589995.9935858,567331,30046.129291,36.0,15.96898327033829,-1
1573257600000,259733491.8299089,326730,14990.422246,32.0,9.40303457424756,0
1573344000000,307316853.90375423,375946,17722.19709,28.000000000000004,28.477738164331253,1
1573430400000,394585996.3292871,415982,22111.943057,24.0,12.30404157539838,-1
1573516800000,352675938.430593,406765,20225.03456,20.0,26.88356164383564,1
1573603200000,235060554.1241016,281593,13524.993035,16.0,22.146118721461235,0
1573689600000,290104306.9530332,337019,16272.816785,12.0,8.358701166920339,0
1573776000000,394708981.3155723,423919,22568.290117,8.0,6.4408088499389,-1
1573862400000,177222838.38564816,231473,10703.629784,4.0,8.172904245384707,0
1573948800000,229995700.81158423,259594,13607.516179,0.0,13.04557179707647,1
1574035200000,358706174.8252184,366263,20525.116924,0.0,9.11645578694577,0
1574121600000,353463792.04443395,357382,21816.725084,0.0,9.0854086834364,0
1574208000000,263387575.485922,288843,16751.186459,96.0,6.92492711370264,0
1574294400000,455166676.2781802,430062,26902.369851,100.0,7.253833049403735,0
1574380800000,917881536.262084,817604,60867.912182,100.0,20.2881396917516,-1
1574467200000,364446217.3737604,414045,25882.631466,96.0,22.126769585820387,1
1574553600000,481922941.3269758,446014,33387.528695,92.0,4.963370605348933,-1
1574640000000,831628458.3049068,679721,60533.393613,100.0,25.05562579013905,0
1574726400000,469602476.91268086,433933,33301.349941,96.0,27.5168562955206,0
1574812800000,671646609.1695509,582055,47058.028744,92.0,43.48008752735232,1
1574899200000,427572714.9456008,388953,28876.708952,88.0,39.757802197802185,-1
1574985600000,463006956.68515134,412929,31576.88619,84.0,57.7679245283019,1
1575072000000,358749026.3607554,346506,23743.610337,80.0,48.438207547169824,0
1575158400000,446524917.2059704,420573,31120.002932,76.0,44.047331683865394,0
1575244800000,337889295.5101809,326881,24043.616393,72.0,44.54835962018873,0
1575331200000,242379261.1043476,265391,16639.294837,68.0,44.45860892133378,0
1575417600000,608670609.9747069,516250,41870.640469,64.0,41.9403233872312,-1
1575504000000,434738864.7840124,430359,30794.874009,60.0,65.46816479400749,0
1575590400000,356905919.01556,367854,25901.014334,56.00000000000001,75.84044943820227,1
1575676800000,237000924.85530463,263592,16179.184922,52.0,72.8996254681648,-1
1575763200000,223314325.61846468,257514,15295.64625,48.0,74.54007490636702,1
1575849600000,347471155.4826833,359648,23733.126317,44.0,49.370297029703,0
1575936000000,363127435.3955167,439637,24739.064153,40.0,38.03267326732675,0
1576022400000,217095653.86658928,268269,15475.539172,36.0,18.26309067688378,0
1576108800000,303657479.492691,331414,20847.384026,32.0,16.74074074074073,-1
1576195200000,199836160.23365223,252135,14299.033256,28.000000000000004,25.771197846567908,1
1576281600000,211004228.015854,276819,14397.273743,24.0,7.052845528455309,-1
1576368000000,187402764.5635312,262651,13778.880146,20.0,14.864154250657297,1
1576454400000,307508569.8925137,371202,21512.688371,16.0,6.09628008752738,0
1576540800000,364087469.8222779,454097,26510.453951,12.0,5.363025210084009,-1
1576627200000,654057202.1588289,714073,49843.650817,100.0,69.36872427983539,1
1576713600000,397407677.058565,439761,27456.528272,96.0,58.872427983539104,-1
1576800000000,229842650.4214953,312766,16641.052689,92.0,61.96131687242799,1
1576886400000,139069157.08645767,212162,10119.761012,88.0,57.42798353909465,-1
1576972800000,285577206.9406348,356612,20625.436732,84.0,87.7728395061728,1
1577059200000,510710431.7668603,530669,33444.243772,80.0,69.98603595740967,0
1577145600000,318428019.00091,384678,21552.751206,76.0,65.12083657309704,0
1577232000000,198273303.10954583,289924,14433.038991,72.0,61.0633301067932,0
1577318400000,263289798.9561876,337695,18887.865665,68.0,60.85466287944905,-1
1577404800000,242214722.72289035,297262,16882.396768,64.0,65.0391151874831,0
1577491200000,196322192.43800187,272607,13894.476242,60.0,69.91066186388234,0
1577577600000,231731575.8282169,283213,15999.777828,56.00000000000001,75.63115885685266,1
1577664000000,216508875.51767525,279033,13768.256664,52.0,64.34567352703152,0
1577750400000,187518399.34504,251976,12595.930347,48.0,60.31752328662781,-1
1577836800000,121214452.11606228,194010,8946.955535,44.0,24.737090416546188,1
1577923200000,225982341.3011403,302667,15141.61134,40.0,5.316360427696491,-1
1578009600000,495098582.96203536,519854,35595.496273,36.0,57.4908411577747,0
1578096000000,219874240.93994808,279370,16369.382248,32.0,58.60082004997933,0
1578182400000,284848683.7891762,329209,19455.369564,28.000000000000004,59.16369459203725,0
1578268800000,413330481.2260492,449937,28853.76777,24.0,95.96018608676836,0
1578355200000,724202791.1429626,685315,46192.111549,20.0,95.33157768733535,1
1578441600000,926410232.6045058,830375,55071.109514,16.0,74.80870729058812,0
1578528000000,507258250.4748797,478800,31645.759221,12.0,59.76918609055786,-1
1578614400000,652774220.3884369,606101,42361.755307,8.0,83.7129725498119,1
1578700800000,445034349.5647021,469131,27916.124974,4.0,72.53781661153062,-1
1578787200000,309351920.45885,350662,19718.541096,0.0,82.95285234475617,1
1578873600000,252656965.3581501,289144,15215.226501,60.0,78.24061213667012,-1
1578960000000,1032735180.8658738,915328,62492.096676,56.00000000000001,96.51610783689074,0
1579046400000,743712237.2790816,764048,42493.551026,52.0,95.35210028160202,1
1579132800000,451752380.28108114,543064,25996.30135,48.0,90.39473169586988,-1
1579219200000,629568740.707009,676403,36139.808845,44.0,92.74516231123977,0
1579305600000,340852837.9160803,458182,19421.295313,40.0,92.70791634032427,1
1579392000000,623950864.2762928,615665,33655.943241,36.0,73.15221733919303,0
1579478400000,336447837.0018059,385006,19453.863782,32.0,63.54700127048165,-1
1579564800000,316056704.984738,365621,18731.871637,28.000000000000004,69.6819866664921,1
1579651200000,252638888.2149256,317424,14477.157512,24.0,66.16720585731318,0
1579737600000,407428808.67533696,464805,23287.712444,20.0,47.97181364523443,-1
1579824000000,349874174.79003936,407271,21293.489586,16.0,38.66083391176615,1
1579910400000,212869245.63589776,283118,13076.752786,12.0,30.717202860417444,-1
1579996800000,263941925.272999,332612,15797.911267,8.0,48.91215914757369,0
1580083200000,473194952.8044688,514196,28592.326521,4.0,73.34924641498391,0
1580169600000,676593159.4823396,616678,38852.363246,0.0,97.7805507745266,1
1580256000000,503188568.8363578,492545,26615.651329,0.0,87.80505927809524,-1
1580342400000,569652869.8196837,529570,30852.55545,0.0,95.16492537313428,1
1580428800000,425779010.4065367,428547,22482.470899,0.0,83.20074626865667,-1
1580515200000,268137739.9933375,334972,14679.126305,12.0,85.56791044776124,1
1580601600000,428064088.6904683,446558,22588.40606,8.0,81.60522388059704,0
1580688000000,476379993.49247247,492124,24781.397696,4.0,76.35049500648172,0
1580774400000,491136137.2107625,528930,26103.432307,0.0,69.45444274654363,-1
1580860800000,613540574.7818311,661758,35375.605202,4.0,91.2104616814365,0
1580947200000,631245079.8223813,682179,32143.454647,0.0,94.42498630406816,0
1581033600000,430744860.1814393,582249,22733.988186,0.0,95.62787559045456,0
1581120000000,427781790.200816,514573,22664.381837,0.0,97.26970127677146,0
1581206400000,437441704.9053964,536848,22408.277327,36.0,99.12630288166768,1
1581292800000,590091358.442907,690308,28618.883245,32.0,74.64016294508147,-1
1581379200000,624970415.4054741,710170,31905.31642,28.000000000000004,91.83230671715776,0
1581465600000,629756037.5160786,857655,31141.8077,24.0,90.89602723675186,1
1581552000000,815507473.735361,932802,38475.272548,20.0,80.78380087989248,-1
1581638400000,482455622.003626,622310,23697.005493,16.0,88.93808769074411,1
1581724800000,580845331.1747848,739781,26758.580323,12.0,57.69124158664946,-1
1581811200000,592584876.9040861,708070,29406.136839,8.0,58.58321665399188,1
1581897600000,680009637.6159953,778058,33221.839241,4.0,43.567473827106085,-1
1581984000000,696870122.812608,723413,37303.996326,0.0,74.65262553107843,1
1582070400000,547679966.9292257,588760,25457.91648,0.0,21.199130434782685,-1
1582156800000,576020107.4626018,667387,29843.208875,0.0,21.42782608695653,0
1582243200000,408286949.8035292,470599,21645.267614,0.0,28.439130434782545,1
1582329600000,237544283.22525856,319961,13267.246511,0.0,26.16173913043483,-1
1582416000000,371815095.46744496,441935,20035.250549,24.0,50.99130434782605,1
1582502400000,542081527.6408329,589384,26426.930644,20.0,26.61999999999993,0
1582588800000,514946930.5660231,579079,26318.934158,16.0,5.267200000000011,0
1582675200000,830717784.3790948,871018,41928.874809,100.0,8.123791102514547,-1
1582761600000,636955872.7625463,696646,35410.014492,100.0,15.79035535189344,1
1582848000000,615664817.0103912,655727,35295.606135,100.0,12.845077720207248,0
1582934400000,318585951.9885324,414175,18916.854559,96.0,4.355124653739645,-1
1583020800000,375729315.25408256,472019,21838.368866,100.0,6.573137574768853,0
1583107200000,528906629.5628192,564535,31213.080602,96.0,27.41924959216965,1
1583193600000,484181096.3229558,512762,26954.229745,92.0,18.981511691136472,0
1583280000000,338849891.95293546,454817,19279.33119,88.0,21.52438252058269,-1
1583366400000,524102029.20478296,619552,30482.082171,84.0,40.765041165294505,0
1583452800000,397598476.42056286,493216,22296.560506,80.0,45.6542115262824,1
1583539200000,409983263.789138,485400,22281.715855,76.0,30.124129195693467,0
1583625600000,656931544.7821604,740741,34843.607849,100.0,1.6738693467336885,0
1583712000000,918787729.0855838,929234,58020.957927,100.0,14.579611256051166,0
1583798400000,689700153.4490932,737528,43673.584024,96.0,15.042138613407593,-1
1583884800000,624465167.3648188,699401,40497.892738,100.0,21.55944931163957,1
1583971200000,1628590104.2222133,1770812,119298.006197,100.0,8.162411050648807,-1
1584057600000,2063819540.6389947,2309830,197511.954273,100.0,33.23183872346173,1
1584144000000,736651880.9210789,1106125,66104.019729,96.0,25.71149509699642,-1
1584230400000,753755706.4268771,1037714,70540.65095,92.0,29.212134217064044,1
1584316800000,1113690309.1015868,1608176,108901.967366,88.0,23.06455760127417,-1
1584403200000,793147908.2684975,1069217,74698.374254,84.0,28.312001583463907,0
1584489600000,719748122.45302,962843,65106.067778,80.0,29.79927375242098,0
1584576000000,1164739707.514236,1403608,99011.947011,76.0,44.03065556515417,0
1584662400000,1401734013.175202,1580069,104719.63918,72.0,44.88139744388969,1
1584748800000,794962136.6384171,990974,63326.096852,68.0,47.1111520325665,0
1584835200000,722895653.5100614,952259,57189.898349,64.0,46.25828371820119,-1
1584921600000,1015525672.0743864,1099406,84136.011728,60.0,61.48980848983368,0
1585008000000,1001890515.2399886,1012669,72781.817328,56.00000000000001,70.5736480643755,1
1585094400000,880250736.9079887,912179,63515.16835,52.0,69.19866922878366,-1
1585180800000,552537189.4793514,668467,41123.410506,48.0,93.05378436503212,1
1585267200000,551326113.8552039,643631,38439.272216,44.0,76.19681696769268,0
1585353600000,577986706.1289365,725588,44960.523438,40.0,71.32925782243703,0
1585440000000,383707122.50096285,496709,29080.967922,36.0,57.20952047824981,-1
1585526400000,747569726.4544197,784034,58863.312983,32.0,72.32618548398978,0
1585612800000,465780496.6224872,538231,34730.902334,28.000000000000004,71.90173407438196,0
1585699200000,618527468.834164,758061,49161.370195,24.0,81.52723946453388,0
1585785600000,1014494762.4416422,1101043,74722.163748,20.0,73.5660994764398,1
1585872000000,710254017.100272,840456,51077.938671,16.0,69.27814569536426,-1
1585958400000,495076283.5209042,659051,36419.056684,12.0,77.4165562913907,1
1586044800000,337062083.002028,506433,23875.578312,8.0,71.83973509933773,-1
1586131200000,837357664.6519214,956586,59322.208873,4.0,98.31438913301896,1
1586217600000,757201786.6976631,924436,48811.267789,0.0,83.62163140711516,-1
1586304000000,555122600.275026,750516,39000.552565,8.0,93.85678525278882,1
1586390400000,444741085.9037586,686207,28801.892851,4.0,89.0038890588228,0
1586476800000,727281590.7719399,949050,47958.960805,0.0,62.49711285761552,-1
1586563200000,311699573.516674,484618,21157.128381,0.0,63.61513923829381,0
1586649600000,516235035.1865113,648323,35637.958687,0.0,65.29810915583079,1
1586736000000,649390681.2485026,804179,44648.492187,0.0,52.520655477328624,-1
1586822400000,474794776.19211113,608665,32019.322337,0.0,54.871790955879,1
1586908800000,416947490.61569566,581374,29866.89225,8.0,7.729808845700933,-1
1586995200000,865277543.3946935,971163,63251.204331,4.0,63.9153940812168,1
1587081600000,382334236.1694789,537554,25973.970677,0.0,56.41201508946765,-1
1587168000000,354845083.7761889,494670,23980.644731,24.0,78.70831736297438,1
1587254400000,326485586.9317384,483574,21519.030976,20.0,65.81166407778741,0
1587340800000,629612368.7476892,785174,40427.515933,16.0,36.16630691331624,-1
1587427200000,411800606.0815972,555797,27732.164398,12.0,39.20229476847421,0
