Open time,macd,rsi,bollinger_hband,stoch,phase,class
1553126400000,60.28360495474772,58.042224618830026,4062.968275211161,67.0726273577899,2,-1
1553212800000,58.23712483034933,58.51882440711192,4070.139680952112,68.17567306578074,2,0
1553299200000,57.49213755533174,60.00298659650496,4077.186904817396,75.5455985167446,2,1
1553385600000,55.15002914834895,58.372683112570925,4060.629748439689,70.20356135810567,2,0
1553472000000,48.21453077651495,52.18335911612574,4059.11242276218,48.54957704044185,2,-1
1553558400000,43.22284936523101,53.36410541231977,4057.766794049095,53.35084398779411,2,0
1553644800000,45.95902091633161,60.85871765518519,4067.886475866752,87.92151106647614,2,1
1553731200000,46.76212944307554,59.67704343809668,4072.822540483901,78.94176136363629,2,-1
1553817600000,52.87644946325327,65.05960686602528,4096.337370108298,91.60443167829295,2,0
1553904000000,57.3610426475725,65.30554327258275,4116.658408290186,87.29566521789309,2,1
1553990400000,59.980014029616086,64.90612365158685,4129.254662925006,86.13408208007992,2,-1
1554076800000,64.58792592119335,67.76150934518253,4148.418300785103,94.92626215508292,2,0
1554163200000,124.3180229767454,87.29686078452333,4444.486306564942,96.00188608813534,2,0
1554249600000,175.7060132854922,88.11628897715607,4644.87617662047,75.45448028673836,2,1
1554336000000,211.25744713666973,85.44136229838398,4787.1063688831855,72.85219649426529,2,-1
1554422400000,245.1826167108211,86.79346540189808,4932.719871510254,80.51936810214237,2,0
1554508800000,272.0743864146625,87.26027248141185,5063.779960847566,83.32828392122919,2,0
1554595200000,300.12446938588164,88.66110547798384,5204.346068378802,92.44463680300082,2,0
1554681600000,323.99602192018847,89.32740918329208,5339.063109733054,95.17363571934796,2,1
1554768000000,332.07434915452814,82.51690752266963,5437.3893894651255,88.67662636519705,2,-1
1554854400000,347.2431314702708,84.7909796340503,5549.737024027932,91.9894366197183,2,1
1554940800000,331.9662158319452,67.42937259116134,5596.641677492198,71.05588818071918,2,-1
1555027200000,318.65824812862047,68.16872898414155,5638.640018030461,72.70145985401462,2,1
1555113600000,304.3777805761165,68.01732149438779,5668.4342955795655,72.19335793357936,2,-1
1555200000000,296.5874680426605,70.21536923839548,5691.567190106811,78.54612546125462,2,1
1555286400000,278.62027197750194,64.33270549885275,5687.15194569384,69.01581009161424,2,-1
1555372800000,273.2359414765652,68.32988811585375,5695.044261328075,62.86013462976818,2,0
1555459200000,268.22501653735253,69.06029079783275,5686.067130685187,66.01860465116275,2,0
1555545600000,265.67930592643097,70.46248878706398,5673.430544806663,70.83348193587494,2,0
1555632000000,260.6762642121612,70.46870807264995,5633.358781558571,70.87627946788405,2,0
1555718400000,256.4222997441466,71.36291956110634,5552.367896933575,76.76985627162158,2,1
1555804800000,247.32814183052687,68.94198640482861,5380.485941147394,70.42333892078895,2,-1
1555891200000,245.44151506822527,71.85954369997364,5397.493860474357,88.43396697457119,2,0
1555977600000,252.0288984872977,75.23702726432614,5449.859605042473,85.55862367687273,2,1
1556064000000,248.0708781063732,70.03137412662639,5466.469896732154,74.95871572051219,2,0
1556150400000,226.5793136699649,59.066374040947785,5463.045287357435,48.5503126776577,2,-1
1556236800000,214.6736228588761,62.14802110020302,5469.564193966033,56.01538461538467,2,1
1556323200000,201.4307753817102,61.17864984348681,5476.950639518376,53.18307692307685,2,-1
1556409600000,189.70352137103416,61.59320898412528,5483.019471153629,55.00307692307699,2,1
1556496000000,172.81905146100507,57.70152652487336,5484.879305932723,39.29134650874083,2,-1
1556582400000,164.21578812453208,60.873799606818935,5486.316843192719,43.93775100401614,2,0
1556668800000,160.58091470564796,63.12165820448914,5492.036601241781,56.46586345381522,2,0
1556755200000,164.65170146058972,66.73903463537462,5517.051329373905,78.48795180722888,2,0
1556841600000,188.28651499838543,73.8004498134645,5615.408628383199,90.38948787061987,2,0
1556928000000,209.1859670294407,74.96165977042654,5713.576697899774,91.15914786967416,2,1
1557014400000,218.88216486540296,71.71530883862445,5765.585166144003,84.41353383458645,2,0
1557100800000,221.76446043642227,70.02683521509215,5812.901356227247,80.92606516290726,2,-1
1557187200000,229.35697736031125,72.49629372922516,5875.045095956126,80.34671473753525,2,0
1557273600000,243.9356504219304,75.5934850803802,5962.81717720707,95.5613605207198,2,0
1557360000000,270.2784210494437,79.506036878945,6093.727896969489,98.55399697063778,2,0
1557446400000,300.9318348339684,81.8270026429675,6245.535763121426,92.59061172604098,2,0
1557532800000,377.5896167468127,88.06170996071185,6585.421791250534,87.63295599924258,4,1
1557619200000,424.6581397070559,83.29339277644702,6812.639528900593,76.33483853895468,4,-1
1557705600000,522.3801090951993,88.4051559274049,7241.528002331501,89.36361916880169,4,0
1557792000000,605.502106660324,89.0899612058665,7621.352525751721,86.27975604957703,4,0
1557878400000,681.460000973053,89.99215896484623,7982.068142578394,93.45360480640856,4,1
1557964800000,709.0119694405967,80.24330203385922,8213.390355134654,82.70998431673955,4,0
1558051200000,681.7285034884962,67.05415002791516,8317.232715890179,63.62347267459647,4,0
1558137600000,644.7810757084917,64.85811593059205,8386.615883091403,59.64301056479033,4,-1
1558224000000,679.5650445337469,73.40350104729971,8577.21689055818,92.0811399197629,4,1
1558310400000,682.2946492312121,69.13015828972046,8694.194938230039,83.65899490501324,4,0
1558396800000,674.0029759972467,68.45111376489152,8776.863053066585,82.22183668748553,4,0
1558483200000,637.7735114863362,62.92223471971005,8799.784387623313,69.0394536349479,4,-1
1558569600000,619.9160847443254,65.3541698008396,8852.87641445884,76.55013673655425,4,0
1558656000000,607.9036155334143,66.55465815338674,8900.785111818592,79.87457040363243,4,0
1558742400000,596.3938619860228,67.20814997975228,8919.67431157847,78.92388613861385,4,0
1558828800000,627.5670879875133,72.78069792936348,8992.912472385244,93.28502673796793,4,0
1558915200000,656.1576543648916,73.93000296003906,9054.252045427642,92.38217428783354,4,1
1559001600000,667.8349624455741,72.97859309995974,9070.686706065511,90.34340356434056,4,0
1559088000000,663.7923409994364,71.2796989491141,9054.153554215543,86.83719904576712,4,0
1559174400000,623.0549898265435,62.81316053239976,8951.40462480997,62.76616418200498,4,-1
1559260800000,606.8096578269651,66.10373896332555,8975.309079459696,72.92206607045081,4,1
1559347200000,586.2947150030559,65.86342066290894,8948.652838751428,71.04653829770965,4,-1
1559433600000,578.0516718788749,67.95169241817462,9025.109555913372,78.41141539491461,4,1
1559520000000,516.3322315749865,55.65373064433686,9029.0500636645,40.58986152263117,4,0
1559606400000,427.8869466465849,48.94925868999413,9027.980759365664,14.010760819706665,4,-1
1559692800000,360.85321119958553,50.29477755328662,9029.560065430733,19.55667406369711,4,0
1559779200000,305.03529070749573,50.45509991892455,8995.709290425972,20.993078395758666,4,0
1559865600000,273.28933829110065,53.52296338525219,8933.51713479075,32.88682440724558,4,1
1559952000000,238.36975348291617,51.96909002653685,8931.166067452305,27.553875607481217,4,0
1560038400000,187.1159505308288,47.4383594969285,8945.828880119281,11.262947327082626,4,-1
1560124800000,173.11623653097922,53.295451425238646,8945.551332305355,33.02304746944185,4,1
1560211200000,152.36926702647088,51.58725489558585,8931.41629084597,27.01880123705265,4,-1
1560297600000,153.7419915796163,55.40574608942397,8931.491888508359,41.91374993863828,4,0
1560384000000,160.31672458758385,56.78048183251471,8937.448261455133,56.485184644577465,4,0
1560470400000,198.0593590002364,62.66391047757344,8989.528207846899,87.97401839147565,4,0
1560556800000,238.0325414147037,64.57416708584294,9023.287442676818,96.03705972219296,4,0
1560643200000,278.175376167751,66.26800203618879,9063.266297991047,79.89483271729806,4,0
1560729600000,335.2244304481419,70.10614457043529,9196.943596153043,93.49611387302312,4,1
1560816000000,357.5609324575871,64.97512359761558,9271.749193354965,81.8722429504556,4,-1
1560902400000,384.861827964045,66.92614427309286,9406.254505028532,90.5717658120855,4,0
1560988800000,422.7362979139598,69.66345521830975,9568.865384601064,96.5017711943322,4,0
1561075200000,498.8652268158712,75.11283631762355,9879.374763924176,99.43297867954864,4,0
1561161600000,598.2666927439677,78.75520171096765,10288.547483656885,88.21626237908325,4,0
1561248000000,683.4128362176161,79.74477138759269,10689.725608643254,87.46483445141746,4,0
1561334400000,754.3418906631505,80.57540172429158,11044.316103470452,90.9185738877584,4,0
1561420800000,862.2840057909834,84.13330675189333,11531.92185417388,99.28244451503444,4,0
1561507200000,1038.572511879278,88.05704416904088,12279.436387720232,85.29858371770327,4,1
1561593600000,1024.1519111008274,64.32153866599383,12496.480702613624,54.68323011219291,4,-1
1561680000000,1086.5896522447638,69.66638161674821,12873.60239170002,70.95034216464255,4,1
1561766400000,1083.4387126595902,64.80799864929486,13063.418736778029,60.32879078694817,4,0
1561852800000,984.939843039756,55.94801922816264,13091.397218750888,37.93027888446216,4,0
1561939200000,878.2626107958422,54.20462739851598,13055.230364511906,33.36513944223108,4,-1
1562025600000,802.0588235871273,55.62079235599431,13027.488603196394,37.581836327345314,4,0
1562112000000,820.7366675280246,61.99324527610652,13101.778894345542,57.662467673312754,4,1
1562198400000,762.6518254016282,55.75153556932469,13079.484799870468,36.559567289765816,4,0
1562284800000,694.4972416797882,54.45124664807848,13028.450725548171,29.31251473014376,4,-1
1562371200000,655.9809468358417,56.24636928681429,12983.679565081276,36.0473721423521,4,0
1562457600000,630.2746651565594,57.19835014512516,12962.939467908122,39.576714588734376,4,0
1562544000000,669.3508870299793,62.13046463638547,12974.77763768316,59.19396653311337,4,0
1562630400000,716.6535578763342,63.77659637133336,13004.464266634224,66.37779872731558,4,1
1562716800000,710.8430172815843,59.78237235349843,12939.607097154429,63.48559332878349,4,0
1562803200000,637.125892687045,53.4403245784109,12873.827077789934,47.24714041776799,4,-1
1562889600000,605.1615826179677,56.15179810135603,12877.39227621276,59.36176931533764,4,1
1562976000000,541.1965923060943,52.93503406664824,12867.840336578136,47.62344740473908,4,0
1563062400000,390.6569948559791,44.80032166626015,12951.204201948174,13.075132745432864,4,-1
1563148800000,321.27267212604966,49.500642848883984,12930.12485342782,32.50567238193257,4,1
1563235200000,151.63899850999587,41.49017502741336,12821.62460130842,2.359187478766521,4,-1
1563321600000,35.22140238904103,43.1082039370954,12903.257636759146,14.874188907484074,4,0
1563408000000,20.13022135537176,49.43464576697587,12745.378724685446,38.3442457695959,4,1
1563494400000,-1.7243532021238934,48.68779599774095,12660.12665213368,35.33794298129718,4,-1
1563580800000,-0.0058078759211639,50.24233706183227,12658.496554732435,41.11076856826877,4,1
1563667200000,-10.68733723144942,49.21617435099034,12658.820880711526,37.42158215645401,4,0
1563753600000,-38.80867974952525,47.490198229080015,12663.256156751502,31.32578760386387,4,0
1563840000000,-98.32245317822162,44.297851915964976,12583.756462547311,19.694011372422363,4,0
1563926400000,-151.9368061132045,43.62275436671798,12589.962923434792,23.04528906554645,4,-1
1564012800000,-182.9102529299198,44.664617900715285,12588.571577178158,29.021946902654896,4,1
1564099200000,-209.5496172116218,44.24267814779191,12556.383022300171,27.88341520741028,4,0
1564185600000,-255.7520864669532,41.60987118758024,12514.772614370724,17.41304347826089,4,-1
1564272000000,-283.84926794657804,42.301768977032005,12289.713654455783,23.60490196078436,4,1
1564358400000,-305.3322532317925,42.022180985003,11925.47190597154,22.28184311519716,4,-1
1564444800000,-313.37365477169806,42.82138409724329,11612.86909251735,25.59544845917596,4,0
1564531200000,-275.7124889722327,48.62235509397058,11453.909273749086,48.08481136980765,4,0
1564617600000,-219.57416831484625,51.69189288617956,11166.120515431903,63.550228730192906,4,0
1564704000000,-161.22198924350778,53.21269045488032,10980.673381828492,71.36329497528874,4,0
1564790400000,-90.2851880993694,56.1424052761875,11069.123211494443,94.94703322853022,4,0
1564876800000,-24.71504260924121,57.24765805315859,11088.146180514024,94.09226666666665,4,0
1564963200000,98.69980120905711,64.87830756602753,11414.481534945677,96.07865768326285,4,1
1565049600000,166.57787199309132,60.39864177888184,11595.129487431115,73.1809710332628,4,-1
1565136000000,257.2151311886373,64.18384302040019,11849.522992833216,88.76488612313233,4,0
1565222400000,327.26956353627247,64.36777611181967,12085.27637600467,89.5463878447105,4,1
1565308800000,368.8708474150608,62.68919295479803,12253.973080368694,85.76270651040842,4,0
1565395200000,351.7364590304642,55.291057480520266,12324.251284340007,67.73572985437657,4,-1
1565481600000,353.5016366889104,57.56534923308642,12433.9588063798,73.40566134141768,4,1
1565568000000,338.5799766014934,55.61707063410555,12507.682649167116,68.08754737596884,4,0
1565654400000,282.875884207062,49.69267681174576,12515.667860400032,48.193608819396864,4,0
1565740800000,168.8142063002324,41.68973400985741,12509.107245246963,7.575671600655045,4,-1
1565827200000,96.9551229680983,44.47428213186493,12494.595935608717,15.825515559780143,4,0
1565913600000,42.55059758858624,44.911754570240205,12446.32964850194,22.53419614833188,4,1
1566000000000,-9.774208308053858,43.771027400942096,12398.97659922004,18.05789126981053,4,0
1566000000000,-50.65803961387792,43.77102740094209,12339.38480835074,18.05789126981053,4,0
1566086400000,-74.87211782084523,45.042924713078136,12275.359663440882,21.57476653621113,4,0
1566172800000,-44.427966925213696,52.76130384895409,12260.941918854907,48.74350213493816,4,1
1566259200000,-32.43647585968574,50.804449215412085,12255.825452925348,43.74502164502166,4,0
1566345600000,-71.9661455278947,43.82695356967286,12274.617404393228,17.100379843880667,4,0
1566432000000,-105.52202751264122,43.383662917349646,12291.175973576948,15.65458612975388,4,-1
1566518400000,-107.50213986521884,47.28023574078211,12284.317534999198,34.57027027027023,4,1
1566604800000,-128.18624908885977,44.382150189027776,12169.3256572474,21.02697645919615,4,-1
1566691200000,-142.26563666762377,44.50187384002085,12096.702854943856,23.016012566230632,4,0
1566777600000,-133.36275643255067,47.83073242167318,11901.2717472431,51.85589519650659,4,1
1566864000000,-139.80109520641054,45.43728594664925,11663.91694042232,36.2553751791726,4,0
1566950400000,-180.27043646563104,40.08279376561057,11440.231443414516,8.89506653322954,4,0
1567036800000,-227.6768954411928,37.78309747768216,11357.935730965222,10.947507914304683,4,-1
1567123200000,-255.35572346545268,39.23555277113697,11159.772705472082,16.229846131193465,4,0
1567209600000,-273.89764600907074,39.28749513274733,10957.244945306487,16.409605143684477,4,0
1567296000000,-274.33399391635794,41.801883809338,10852.925135651516,24.8460084910059,4,0
1567382400000,-222.4881241124804,51.48044332886346,10871.764174035212,62.578222778473126,4,0
1567468800000,-157.3730053303807,55.08124815483583,10913.86816515749,87.27537345111286,4,1
1567555200000,-108.41326263408882,54.32014932461345,10942.980346810084,84.31507775524005,4,0
1567641600000,-69.02083445170683,54.277806730764105,10978.859316827253,78.7651898734177,4,0
1567728000000,-58.57148662275358,49.87943616164956,10984.297124014754,61.71565134594885,4,-1
1567814400000,-37.18101198043769,52.33891400077909,10998.547117310358,71.62503862233339,4,1
1567900800000,-25.957352223860653,51.05638288818801,10907.731808073711,66.91469035923498,4,0
1567987200000,-23.095084867865808,49.68622126308216,10837.559811576357,61.992471009603584,4,0
1568073600000,-36.94025904914815,46.18162942161872,10835.780865079789,49.06770416238401,4,-1
1568160000000,-42.565962364406005,47.35571373146524,10838.265499384104,52.86246665867944,4,0
1568246400000,-26.01258504884754,52.15051426138132,10841.36877518268,68.44277577051159,4,1
1568332800000,-18.566348291085887,50.73617063758045,10856.331505335138,62.03606442577024,4,0
1568419200000,-13.082415238239264,50.59356926466144,10869.639929504212,58.80926782454343,4,0
1568505600000,-11.270075493266631,49.88556083398996,10862.843012569034,49.39876149056871,4,0
1568592000000,-13.76616172734066,48.756994336174415,10866.975615824616,36.19464454560512,4,0
1568678400000,-20.62963485401088,47.31348600932327,10857.815530323562,30.005751216040967,4,0
1568764800000,-28.23127750477397,46.5921330094361,10807.456890365853,27.000497139013675,4,-1
1568851200000,-26.901153912012887,48.96491135597221,10757.283182190802,47.19484064587711,4,1
1568937600000,-31.59121487025368,47.01439710630145,10679.237194290636,54.87919105907399,4,0
1569024000000,-49.44022314385802,42.61435115868107,10625.712386118872,35.48589675359227,4,-1
1569110400000,-59.47234959019988,43.93188895882157,10632.221989296711,45.44981862152368,4,1
1569196800000,-92.70968683915451,36.91417171948389,10642.02863440919,10.38125420147888,4,0
1569283200000,-214.14703440640733,22.55222914728013,10984.975283746797,26.16797731811642,4,0
1569369600000,-311.882653903187,22.069730081213866,11138.824970127363,23.78615302720842,4,0
1569456000000,-414.1240349459258,19.46561635042896,11314.157820586115,11.667162513945687,4,-1
1569542400000,-480.39994277205005,22.533853813896883,11370.661774096705,16.026651785212675,4,0
1569628800000,-525.1836318919795,23.11129942036358,11387.134400504285,17.195785440613008,4,1
1569715200000,-566.649443801989,21.81276934497172,11396.380493211973,11.279078694817647,4,-1
1569801600000,-573.09371873089,28.651570080942207,11374.746777032542,22.154493307839395,4,0
1569888000000,-571.3643760828108,28.736326349248515,11326.030146919473,22.27304015296369,4,0
1569974400000,-558.1135876709795,30.667628500892803,11216.124119539709,24.854302103250497,4,1
1570060800000,-552.2190544403875,28.96466079608196,11102.84930359438,19.990665110851776,4,0
1570147200000,-548.234345448438,27.89929465635508,10971.107266526902,17.315847083147524,4,0
1570233600000,-539.7374441533393,27.760748710483355,10819.907143810577,17.494325346784343,4,0
1570320000000,-548.6226930628382,24.503379154496884,10664.688995963428,6.164556258787432,4,-1
1570406400000,-522.5413046806771,34.69465583103192,10478.560403091007,23.02600971707299,4,1
1570492800000,-497.8833359518521,34.37179505356514,10270.746437106223,44.9401960784314,4,-1
1570579200000,-441.5919549141472,44.43924442299012,10013.112611050376,88.61874999999996,4,1
1570665600000,-392.6728164382912,44.38859428444533,9733.153525317612,88.3364583333334,4,0
1570752000000,-373.765083257058,39.08597292105711,9442.675200880138,51.28516797411898,4,-1
1570838400000,-351.3741802431905,40.1549798499211,9040.96602715952,55.17386466699704,4,1
1570924800000,-331.8278695600384,39.70249473191484,8591.327851785989,52.82886555525428,4,-1
1571011200000,-306.8937757819549,41.76482938083336,8568.94623042624,57.6112274080845,4,1
1571097600000,-298.93089574748046,38.13892668464921,8545.526557175643,39.04531650794586,4,0
1571184000000,-302.6513641450001,35.21847424176524,8550.894824183895,22.57864787569653,4,-1
1571270400000,-295.8280118735984,37.63831281297342,8551.98358588962,30.326974673467568,4,1
1571356800000,-296.9682571096964,35.40596059297518,8560.171247490163,18.18262228381049,4,-1
1571443200000,-294.39758591735426,35.43933182375635,8566.589139924085,18.280901416202315,4,0
1571529600000,-267.0641246023588,44.01564190435276,8561.286206895433,45.34107772896584,4,1
1571616000000,-244.68600961650827,43.42718174256641,8554.014333839556,39.57031655422939,4,0
1571702400000,-238.5060504724206,39.5560716475126,8536.338944475416,21.171769590036305,4,0
1571788800000,-275.0904579752314,30.435416688156067,8612.788605764128,11.261836689174109,4,0
1571875200000,-304.94296575691624,29.712655260193813,8673.118461806818,7.597785753391315,4,-1
1571961600000,-225.73096512140728,55.68859832304759,8748.300272380053,90.39492995330224,4,0
1572048000000,-115.2304977845106,62.57990597140715,8966.969190847123,62.86644951140065,4,0
1572134400000,-3.416849611334328,65.58644942813623,9228.32325533085,72.63615635179154,4,1
1572220800000,58.3162006623661,59.96760816228499,9361.775428544775,62.05667752442995,4,-1
1572307200000,122.17022921683385,62.14492162831862,9504.016223972598,68.65211726384368,4,1
1572393600000,150.63170196786268,57.90846419351134,9583.006206390077,60.414332247556985,4,0
1572480000000,170.1075372916839,57.67624053537958,9668.932554994684,59.96254071661239,4,-1
1572566400000,190.6679491574523,58.839424907410645,9761.197282469477,62.918892508143344,4,0
1572652800000,209.2232809707166,59.60231945796442,9854.962878965314,64.80521172638439,4,1
1572739200000,213.8134323233244,57.71621313014841,9924.99301009122,61.71693811074916,4,-1
1572825600000,230.81901036513045,60.534092201420336,10017.702403306115,68.18729641693812,4,1
1572912000000,234.7561554364584,58.73683943811792,10080.076793390845,65.428664495114,4,-1
1572998400000,237.5898029375093,59.20489821962511,10138.29873105681,65.99780343732373,4,1
1573084800000,227.3023210316387,56.41883378246964,10161.458829670864,61.65503489531408,4,0
1573171200000,181.3552361078746,47.71040212703975,10140.86579084897,15.96898327033829,4,-1
1573257600000,146.13634921765697,48.402032624722345,10135.799421166164,9.40303457424756,4,0
1573344000000,135.23019738950825,52.742445384005066,10136.153525266524,28.477738164331253,4,1
1573430400000,100.7181958444944,47.06742260216831,10100.19764934146,12.30404157539838,4,-1
1573516800000,79.60448300046119,48.78593550414969,9934.823509438598,26.88356164383564,4,1
1573603200000,58.57984207706613,47.93871593239978,9618.53126819142,22.146118721461235,4,0
1573689600000,31.0344984239564,45.46417696376255,9619.63342501816,8.358701166920339,4,0
1573776000000,-4.8564061296092405,42.30964371894898,9649.596460770725,6.4408088499389,4,-1
1573862400000,-31.38191361596728,42.78106427420214,9611.13927079857,8.172904245384707,4,0
1573948800000,-50.898571462930704,43.07658704021176,9610.992183254792,13.04557179707647,4,1
1574035200000,-90.75591226652978,37.32576592286104,9609.443316343297,9.11645578694577,4,0
1574121600000,-125.21911759964678,36.436204206364245,9631.150549237906,9.0854086834364,4,0
1574208000000,-153.63548511021327,35.82421009752254,9639.887481326956,6.92492711370264,4,0
1574294400000,-211.6626051243584,28.91981339903505,9688.247758112282,7.253833049403735,4,0
1574380800000,-283.39219937903545,24.959469913994653,9749.904806736024,20.2881396917516,4,-1
1574467200000,-332.90373676513445,26.270288284232308,9766.279224924892,22.126769585820387,4,1
1574553600000,-400.4711949819912,22.315542323573595,9772.45649175056,4.963370605348933,4,-1
1574640000000,-432.3887056079393,28.197068623767336,9713.341719288625,25.05562579013905,4,0
1574726400000,-448.75280988059967,29.494814654425426,9607.588583922616,27.5168562955206,4,0
1574812800000,-428.3496116910237,38.5456717322103,9472.380718677236,43.48008752735232,4,1
1574899200000,-414.5848312098351,37.24477214578103,9402.27911998846,39.757802197802185,4,-1
1574985600000,-373.5336233546605,44.49950002222394,9308.542252476502,57.7679245283019,4,1
1575072000000,-352.8923223472775,41.32167226217104,9155.790218050435,48.438207547169824,4,0
1575158400000,-344.7443819871078,39.03010682559812,9050.377324079383,44.047331683865394,4,0
1575244800000,-342.1387377506544,37.59363053740668,8910.711888507549,44.54835962018873,4,0
1575331200000,-336.32350380185926,37.56943163878022,8756.807693638046,44.45860892133378,4,0
1575417600000,-335.7834372744346,36.005263910422336,8612.1245328291,41.9403233872312,4,-1
1575504000000,-316.0036878609308,41.22001107519707,8483.255070601954,65.46816479400749,4,0
1575590400000,-285.8595116781471,44.67337404823257,8332.311105194174,75.84044943820227,4,1
1575676800000,-262.1164732252182,43.88611234538901,8146.094288609162,72.8996254681648,2,-1
1575763200000,-238.78028670824824,44.47393426462932,8028.527374586362,74.54007490636702,2,1
1575849600000,-231.45432534357587,40.864414568458784,7896.812069704155,49.370297029703,2,0
1575936000000,-232.21165674910665,38.61073638319664,7741.824809514061,38.03267326732675,2,0
1576022400000,-231.28590036598416,38.32982657435248,7705.792063281108,18.26309067688378,2,0
1576108800000,-228.8757390929859,38.078143872781936,7706.337709213294,16.74074074074073,2,-1
1576195200000,-219.5609319521136,40.2201309135918,7705.149413491938,25.771197846567908,2,1
1576281600000,-225.2709727169331,35.913464826081594,7680.960630135365,7.052845528455309,2,-1
1576368000000,-222.82669157578675,37.92151863243383,7680.188203855615,14.864154250657297,2,1
1576454400000,-236.47021271504943,33.25387741879875,7712.911291461286,6.09628008752738,2,0
1576540800000,-265.8357040610253,28.753196689600344,7767.600500039143,5.363025210084009,2,-1
1576627200000,-233.64165079577924,47.45119503396034,7756.595722263494,69.36872427983539,4,1
1576713600000,-215.9291401088121,44.97268216861196,7680.168030505228,58.872427983539104,4,-1
1576800000000,-196.59723982576088,45.868754223112525,7641.499705684564,61.96131687242799,2,1
1576886400000,-183.6045858737898,44.71783354176224,7623.938328000776,57.42798353909465,2,-1
1576972800000,-141.92162809519232,53.18545386412861,7651.71495109886,87.7728395061728,2,1
1577059200000,-122.3526825068884,49.133017306025,7653.801779705956,69.98603595740967,4,0
1577145600000,-110.51817889773974,47.82761092831885,7656.680307699221,65.12083657309704,2,0
1577232000000,-104.06620964387366,46.71292475155263,7641.483854966076,61.0633301067932,2,0
1577318400000,-98.0351088364987,46.65270617619079,7601.319344001647,60.85466287944905,2,-1
1577404800000,-87.98549870152965,48.09764526212128,7568.988043841538,65.0391151874831,2,0
1577491200000,-74.21118308351652,49.80229037006826,7535.444067505695,69.91066186388234,2,0
1577577600000,-56.82206192315243,51.80403721269702,7542.885110392561,75.63115885685266,2,1
1577664000000,-53.89734235964079,47.75789117281452,7544.542040854008,64.34567352703152,2,0
1577750400000,-55.04170917045394,46.36586806242602,7543.695140480055,60.31752328662781,2,-1
1577836800000,-54.86271782085805,46.55158434230848,7543.849518491764,24.737090416546188,2,1
1577923200000,-72.85487311310226,40.26879829178592,7540.5850311860195,5.316360427696491,2,-1
1578009600000,-55.86747485929845,51.61207575774172,7558.106994041788,57.4908411577747,4,0
1578096000000,-41.1916787931068,51.849659573505086,7575.161177594596,58.60082004997933,4,0
1578182400000,-28.85398468092717,51.978424574236016,7576.152498765012,59.16369459203725,4,0
1578268800000,12.99012306714485,61.51516090297815,7590.845091850167,95.96018608676836,4,0
1578355200000,76.52006363253349,68.12736397736217,7812.091594177032,95.33157768733535,4,1
1578441600000,118.298563350344,65.33967356702942,7944.746540512623,74.80870729058812,4,0
1578528000000,130.6795695298215,58.4667239479555,8001.473320648958,59.76918609055786,4,-1
1578614400000,169.14492115727717,64.8126655678015,8133.65492052023,83.7129725498119,4,1
1578700800000,183.23355937072847,60.19022540203166,8203.023807720043,72.53781661153062,4,-1
1578787200000,205.34353450239905,62.849527135966994,8303.99849056843,82.95285234475617,4,1
1578873600000,214.37187929783977,60.86836122303853,8376.456601386299,78.24061213667012,4,-1
1578960000000,274.8165154846056,70.31475055116314,8602.537361725483,96.51610783689074,4,0
1579046400000,319.95101374506794,70.43996057426693,8787.86410459857,95.35210028160202,4,1
1579132800000,343.57774584377785,67.70448029151989,8921.174619286821,90.39473169586988,4,-1
1579219200000,373.59085223628426,70.08877461524536,9076.650744603125,92.74516231123977,4,0
1579305600000,393.0617378459556,70.12171497089652,9211.262345256588,92.70791634032427,4,1
1579392000000,386.7454033481645,64.04881449198282,9279.554348392812,73.15221733919303,4,0
1579478400000,372.6548802704283,62.43578786188032,9317.407857731929,63.54700127048165,4,-1
1579564800000,364.8415658332233,63.97788078154116,9349.94932175967,69.6819866664921,4,1
1579651200000,350.2809170196488,62.39746058624507,9312.787313466306,66.16720585731318,4,0
1579737600000,312.7173213164824,54.84440152864161,9277.936735803409,47.97181364523443,4,-1
1579824000000,282.4739648958657,55.56327943394185,9224.97470957012,38.66083391176615,4,1
1579910400000,247.7087829150878,52.97099614478045,9137.30597606832,30.717202860417444,4,-1
1579996800000,239.5392667430806,58.7497973977252,9116.110441636596,48.91215914757369,4,0
1580083200000,253.74777382492,63.84991320740038,9164.355334798089,73.34924641498391,4,0
1580169600000,299.21292582550814,70.18227009556654,9298.51486319289,97.7805507745266,4,1
1580256000000,325.62610273963764,68.17906812517253,9354.131976587028,87.80505927809524,4,-1
1580342400000,359.4955022850154,70.79377133339119,9483.728829985066,95.16492537313428,4,1
1580428800000,369.1454819597693,66.34720573555194,9531.393444020452,83.20074626865667,4,-1
1580515200000,375.0295915971437,66.79163970400153,9585.155837495788,85.56791044776124,4,1
1580601600000,371.1299100697616,65.23841062615708,9597.836391916608,81.60522388059704,4,0
1580688000000,360.712553772586,64.05210154733314,9641.405907339067,76.35049500648172,4,0
1580774400000,340.8442255765349,61.1485304439048,9668.49735219064,69.45444274654363,4,-1
1580860800000,354.5006154448529,67.96486855630033,9761.677118135323,91.2104616814365,4,0
1580947200000,373.9205150232247,70.13941663767244,9875.947809369922,94.42498630406816,4,0
1581033600000,388.2032224988925,70.6982189518039,9985.260181506294,95.62787559045456,4,0
1581120000000,401.4564751080452,71.80550026280865,10095.17628087724,97.26970127677146,4,0
1581206400000,427.74256789176434,75.01512536359424,10239.8021991155,99.12630288166768,4,1
