Open time,rsi,class
1577059200000,49.133017306025,0
1577145600000,47.82761092831885,0
1577232000000,46.71292475155263,0
1577318400000,46.65270617619079,-1
1577404800000,48.09764526212128,0
1577491200000,49.80229037006826,0
1577577600000,51.80403721269702,1
1577664000000,47.75789117281452,0
1577750400000,46.36586806242602,-1
1577836800000,46.55158434230848,1
1577923200000,40.26879829178592,-1
1578009600000,51.61207575774172,0
1578096000000,51.849659573505086,0
1578182400000,51.978424574236016,0
1578268800000,61.51516090297815,0
1578355200000,68.12736397736217,1
1578441600000,65.33967356702942,0
1578528000000,58.4667239479555,-1
1578614400000,64.8126655678015,1
1578700800000,60.19022540203166,-1
1578787200000,62.849527135966994,1
1578873600000,60.86836122303853,-1
1578960000000,70.31475055116314,0
1579046400000,70.43996057426693,1
1579132800000,67.70448029151989,-1
1579219200000,70.08877461524536,0
1579305600000,70.12171497089652,1
1579392000000,64.04881449198282,0
1579478400000,62.43578786188032,-1
1579564800000,63.97788078154116,1
1579651200000,62.39746058624507,0
1579737600000,54.84440152864161,-1
1579824000000,55.56327943394185,1
1579910400000,52.97099614478045,-1
1579996800000,58.7497973977252,0
1580083200000,63.84991320740038,0
1580169600000,70.18227009556654,1
1580256000000,68.17906812517253,-1
1580342400000,70.79377133339119,1
1580428800000,66.34720573555194,-1
1580515200000,66.79163970400153,1
1580601600000,65.23841062615708,0
1580688000000,64.05210154733314,0
1580774400000,61.1485304439048,-1
1580860800000,67.96486855630033,0
1580947200000,70.13941663767244,0
1581033600000,70.6982189518039,0
1581120000000,71.80550026280865,0
1581206400000,75.01512536359424,1
1581292800000,65.61644549496694,-1
1581379200000,70.53725878816705,0
1581465600000,71.74970867056976,1
1581552000000,68.89010668899529,-1
1581638400000,70.39564824763329,1
1581724800000,58.67723619373096,-1
1581811200000,58.88762697562859,1
1581897600000,53.91143602863955,-1
1581984000000,61.515472642368,1
1582070400000,50.375331938873735,-1
1582156800000,50.4198749019752,0
1582243200000,51.84689911855154,1
1582329600000,51.33010283570183,-1
1582416000000,56.42935746530874,1
1582502400000,50.8029690964044,0
1582588800000,44.94361362404257,0
1582675200000,37.6517227456485,-1
1582761600000,38.421479046612205,1
1582848000000,36.744513309824335,0
1582934400000,34.629589716286475,-1
1583020800000,34.82692449511532,0
1583107200000,43.36215259282299,1
1583193600000,41.0204436408181,0
1583280000000,40.879484823443015,-1
1583366400000,47.31756862298227,0
1583452800000,48.84208185136756,1
1583539200000,44.44272364516654,0
1583625600000,33.22671081623206,0
1583712000000,32.16698340459952,0
1583798400000,31.79420675583349,-1
1583884800000,32.74411380303265,1
1583971200000,15.04442392435763,-1
1584057600000,25.776891657350987,1
1584144000000,24.067240270839108,-1
1584230400000,26.51064708084165,1
1584316800000,24.989849121103347,-1
1584403200000,28.747199337641263,0
1584489600000,29.820202670539985,0
1584576000000,39.24782666659551,0
1584662400000,39.76871864650725,1
1584748800000,39.59873928798715,0
1584835200000,36.67131253353262,-1
1584921600000,44.439010896291975,0
1585008000000,47.399267882135874,1
1585094400000,46.74862691485661,-1
1585180800000,47.44061478322266,1
1585267200000,43.59045775772479,0
1585353600000,42.390954770527976,0
1585440000000,39.035369617189154,-1
1585526400000,45.717479584167336,0
1585612800000,45.91734626054892,0
1585699200000,48.8531308087526,0
1585785600000,50.72617142323024,1
1585872000000,49.94451859527266,-1
1585958400000,51.5901696218889,1
1586044800000,50.36816173214925,-1
1586131200000,57.53472247503142,1
1586217600000,55.481606866731845,-1
1586304000000,57.50138087654391,1
1586390400000,56.19945366928783,0
1586476800000,49.59432871533196,-1
1586563200000,49.86199631560464,0
1586649600000,50.28992344439659,1
1586736000000,49.18519492752951,-1
1586822400000,49.740881925944414,1
1586908800000,45.43999296554442,-1
1586995200000,53.79729256502424,1
1587081600000,52.458141491278845,-1
1587168000000,55.96581947346947,1
1587254400000,53.506694783095575,0
1587340800000,48.25756366259111,-1
1587427200000,48.5265913342137,0
1587513600000,53.59742028791274,0
1587600000000,59.06484611998648,0
1587686400000,59.39096538020542,0
1587772800000,59.90325595632729,0
1587859200000,62.2551851318113,0
1587945600000,63.47317652659648,1
1588032000000,62.52325720151392,-1
1588118400000,74.50763890093572,1
1588204800000,70.78916937005539,-1
1588291200000,72.70392642812674,0
1588377600000,73.99107286500622,1
1588464000000,72.02746476938745,0
1588550400000,71.44548720123244,-1
1588636800000,73.0297923140771,0
1588723200000,74.27187487336732,0
1588809600000,80.87804392049217,1
1588896000000,76.22061238332485,0
1588982400000,70.13887339362846,0
1589068800000,55.25959204923461,0
1589155200000,52.874377163848365,-1
1589241600000,56.03370490411832,0
1589328000000,61.581579172003735,0
1589414400000,66.04762381791137,1
1589500800000,58.79466582176188,-1
1589587200000,59.44862834215088,0
1589673600000,62.40867617149836,0
1589760000000,62.93423582525408,0
1589846400000,63.36008778722957,1
1589932800000,58.74562668687686,0
1590019200000,51.91858791854553,-1
1590105600000,53.2576113313214,0
1590192000000,53.3838317318791,1
1590278400000,46.59009501617646,-1
1590364800000,49.31544956163808,1
1590451200000,48.44046749979669,-1
1590537600000,53.84873180160254,0
1590624000000,58.636258225549525,1
1590710400000,56.12662801966975,-1
1590796800000,59.5198841723966,1
1590883200000,55.27646392499385,-1
1590969600000,63.6870015400716,1
1591056000000,53.80129875732625,-1
1591142400000,55.41897172612859,0
1591228800000,56.769961787313306,1
1591315200000,54.345411262174096,-1
1591401600000,54.9030530617235,0
1591488000000,55.93907124194823,0
1591574400000,56.4071475211602,1
1591660800000,56.23116314895836,-1
1591747200000,57.89354387915712,1
1591833600000,47.46607363301429,-1
1591920000000,50.40533212189168,0
1592006400000,50.53778514953599,1
1592092800000,48.31637381084123,-1
1592179200000,49.83481893205322,0
1592265600000,51.649880619932354,1
1592352000000,50.45628623020605,0
1592438400000,48.87044908778975,0
1592524800000,47.32412082000553,-1
1592611200000,48.448875698450536,1
1592697600000,47.02270399053151,-1
1592784000000,55.58910430231599,1
1592870400000,54.12353540378764,0
1592956800000,46.92699797399384,0
1593043200000,45.98461085867069,0
1593129600000,44.20911386892748,0
1593216000000,41.25674144670553,-1
1593302400000,44.052001237191504,0
1593388800000,46.07034876447808,1
1593475200000,44.835869261302726,-1
1593561600000,47.45917599994778,1
1593648000000,43.95527177822366,0
1593734400000,43.28615556409345,-1
1593820800000,45.7154995222245,1
1593907200000,43.97972759160957,-1
1593993600000,52.124120902844005,1
1594080000000,49.667493557017714,-1
1594166400000,54.42811943927139,1
1594252800000,48.7668361946974,-1
1594339200000,50.29552628040315,1
1594425600000,48.7731429848689,-1
1594512000000,50.80235308732821,1
1594598400000,48.97429401516965,-1
1594684800000,49.40567552117854,1
1594771200000,47.50152691595368,0
1594857600000,45.43351063159514,-1
1594944000000,46.246233132780816,0
1595030400000,46.90603235783475,0
1595116800000,48.555400699078696,1
1595203200000,46.61326040794166,-1
1595289600000,55.68852546021708,0
1595376000000,59.80291281856508,0
1595462400000,62.305989190524514,1
1595548800000,59.24958180764412,-1
1595635200000,63.97655353257957,0
1595721600000,69.40791033171327,0
1595808000000,82.73274730188906,1
1595894400000,78.58199650349036,-1
1595980800000,80.25728486498805,1
1596067200000,80.22528037166214,-1
1596153600000,82.18642782036055,0
1596240000000,85.28890903056305,1
1596326400000,65.91465444521822,-1
1596412800000,67.53045241975266,1
1596499200000,66.89009035119042,-1
1596585600000,72.47318899612819,0
1596672000000,72.63093597378158,1
1596758400000,68.57419858825659,-1
1596844800000,70.34672793819236,1
1596931200000,68.36624579069294,-1
1597017600000,70.71837553955032,1
1597104000000,59.43453501404312,-1
1597190400000,61.698084849412936,0
1597276800000,64.37826428372145,1
1597363200000,63.94347642760143,-1
1597449600000,65.14029984415458,0
1597536000000,65.91750113564457,0
1597536000000,65.91750113564457,0
1597622400000,70.70235441538216,1
1597708800000,62.16699484354476,0
1597795200000,57.902311993332425,-1
1597881600000,59.45883277401011,1
1597968000000,52.63490344758121,-1
1598054400000,54.911327396152046,1
1598140800000,54.59295509972791,-1
1598227200000,56.42873629125907,1
1598313600000,47.53924442044204,-1
1598400000000,50.34252234481029,1
1598486400000,47.82076421349831,-1
1598572800000,51.72609148069919,1
1598659200000,50.46220038952611,-1
1598745600000,55.197938783445,1
1598832000000,53.80585511734604,-1
1598918400000,58.75640402944976,1
1599004800000,47.92696990589407,0
1599091200000,32.7311112217146,-1
1599177600000,37.91966527407311,1
1599264000000,35.24012542700895,-1
1599350400000,36.7805057096422,0
1599436800000,38.83275360049759,1
1599523200000,36.17095491404572,-1
1599609600000,37.89032676434114,0
1599696000000,40.09962830769465,0
1599782400000,41.07828532049823,0
1599868800000,42.13649466162621,1
1599955200000,40.5383685271517,-1
1600041600000,47.28943401812836,0
1600128000000,49.3634420082172,0
1600214400000,52.3626800897014,1
1600300800000,52.08656502830761,0
1600387200000,51.947692897364,-1
1600473600000,54.84077905270797,1
1600560000000,51.22383159083535,0
1600646400000,41.89052154695642,-1
1600732800000,44.33097115819377,1
1600819200000,39.72460847672424,-1
1600905600000,49.44086418762303,1
1600992000000,48.59448023109104,-1
1601078400000,49.382562966591074,0
1601164800000,50.27633304357632,1
1601251200000,48.69165188775586,-1
1601337600000,51.71969488413573,1
1601424000000,50.30470508072663,0
1601510400000,46.899175870512735,0
1601596800000,45.864362080594,0
1601683200000,45.23918948910548,-1
1601769600000,48.55841827318952,0
1601856000000,51.73452853503057,1
1601942400000,46.94814573879551,-1
1602028800000,48.71885371208998,0
1602115200000,55.00107915996245,0
1602201600000,57.69441112605628,0
1602288000000,62.39565076706319,0
1602374400000,63.751175570956775,0
1602460800000,66.48429217260446,1
1602547200000,63.02330059379963,0
1602633600000,62.93582236677103,-1
1602720000000,64.66160064097701,1
1602806400000,58.4218081965582,-1
1602892800000,59.35124695985024,0
1602979200000,62.50720066840413,0
1603065600000,67.26260653409201,0
1603152000000,69.88813613232001,0
1603238400000,79.57886605824207,0
1603324800000,80.99713820174588,1
1603411200000,79.55526525295456,-1
1603497600000,81.06227400304351,1
1603584000000,78.33001486945253,-1
1603670400000,78.54941917772017,0
1603756800000,83.14404143131007,1
1603843200000,72.5477672031866,-1
1603929600000,74.350008387974,0
1604016000000,75.31260658289266,0
1604102400000,77.33823450243098,1
1604188800000,76.47488619459126,0
1604275200000,70.38980587159895,-1
1604361600000,75.14960180553996,0
1604448000000,76.1966343363262,0
1604534400000,84.58917848523848,1
1604620800000,84.36543285299332,0
1604707200000,69.44780037209514,-1
1604793600000,73.75727033871692,1
1604880000000,71.33708415616681,0
1604966400000,70.80491935865781,-1
1605052800000,73.45072630744534,0
1605139200000,76.97817239454618,0
1605225600000,77.13346684794543,1
1605312000000,72.5596889373077,0
1605398400000,70.51819312030656,-1
1605484800000,75.47394998522307,0
1605571200000,80.0000510720181,0
1605657600000,80.4789030966068,0
1605744000000,80.59334874881706,0
1605830400000,83.85026478896285,0
1605916800000,84.01332276960402,1
1606003200000,78.85812393780509,0
1606089600000,78.03076684119542,-1
1606176000000,81.58081078953832,1
1606262400000,74.37564930560524,0
1606348800000,55.56183270594904,0
1606435200000,55.46605132556634,-1
1606521600000,59.81699594020829,0
1606608000000,62.94211342319718,0
1606694400000,70.86767523209849,1
1606780800000,62.06066961547697,-1
1606867200000,64.31362512688199,0
1606953600000,65.41079267719726,1
1607040000000,58.54577976071682,-1
1607126400000,61.3603986655323,0
1607212800000,62.52740575567932,1
1607299200000,60.73156493815323,0
1607385600000,53.48837086203356,-1
1607472000000,54.97842309582171,1
1607558400000,52.58384461488293,0
1607644800000,50.77188510921198,-1
1607731200000,56.48847194704235,0
1607817600000,58.92523334539452,0
1607904000000,59.578453631452575,0
1607990400000,60.63148615019615,0
1608076800000,70.82522731245207,0
1608163200000,75.9580179496605,0
1608249600000,76.88745893897753,0
1608336000000,78.90899598767004,1
1608422400000,75.27467373605582,0
1608508800000,68.45070048892086,-1
1608595200000,72.44037390906165,1
1608681600000,67.56562875349664,-1
1608768000000,69.4660723163893,0
1608854400000,72.85824619599413,0
1608940800000,77.69225475337088,1
1609027200000,75.9601350340821,-1
1609113600000,77.95443513056976,0
1609200000000,78.6839306355196,0
1609286400000,81.84037070477713,0
1609372800000,81.93332393914733,0
1609459200000,82.74062677663944,0
1609545600000,87.07840655363415,0
1609632000000,88.01481078512367,1
1609718400000,80.30169229448944,-1
1609804800000,83.34854617868797,0
1609891200000,86.56651174307689,0
1609977600000,88.77304761411598,0
1610064000000,89.57016817087845,1
1610150400000,86.71972690182311,0
1610236800000,76.4519751726858,0
1610323200000,64.75562394518298,0
1610409600000,59.89202628410138,-1
1610496000000,66.53344192537963,0
1610582400000,69.4434896339485,1
1610668800000,61.62510690565947,0
1610755200000,59.385424568649206,0
1610841600000,58.87239776989443,-1
1610928000000,60.639112210883546,1
1611014400000,58.15936027590677,0
1611100800000,56.72994926359233,0
1611187200000,44.01808070172223,-1
1611273600000,49.54192405675888,1
1611360000000,47.45469843434725,-1
1611446400000,47.95006857755044,1
1611532800000,47.93481843633596,-1
1611619200000,48.59451492060733,1
1611705600000,42.8419136557669,-1
1611792000000,51.63897253768175,0
1611878400000,53.89997608722033,0
1611964800000,53.9278957166855,1
1612051200000,50.3319399490173,-1
1612137600000,51.61897611375671,0
1612224000000,56.99114720232591,0
1612310400000,62.02964305189503,1
1612396800000,59.64485699266955,-1
1612483200000,62.70831988099575,0
1612569600000,64.62419831081672,1
1612656000000,63.100905291841926,-1
1612742400000,75.26449230211139,0
1612828800000,75.31715365812585,1
1612915200000,69.66187563274093,-1
1613001600000,73.81321215259644,1
1613088000000,71.53965667590437,0
1613174400000,71.07666929605348,-1
1613260800000,73.07252907795905,1
1613347200000,70.61583018157114,-1
1613433600000,72.44500197378244,0
1613520000000,76.32282264273654,1
1613606400000,74.18760064984714,-1
1613692800000,79.03609364542018,1
1613779200000,78.79879453913064,-1
1613865600000,80.33641877165428,1
1613952000000,68.929666315802,0
1614038400000,55.620806392202375,-1
1614124800000,56.9726278508106,1
1614211200000,51.385708494370064,0
1614297600000,49.77614401290222,0
1614384000000,49.41957857013235,0
1614470400000,47.33953931137897,-1
1614556800000,56.40122186054826,1
1614643200000,53.832097760251,-1
1614729600000,57.31818132963953,1
1614816000000,52.86909668764007,-1
1614902400000,53.61042345066692,0
1614988800000,53.88038166498498,0
1615075200000,58.08657745285712,0
1615161600000,60.68035622247073,0
1615248000000,64.86686073385339,0
1615334400000,66.35372976112828,0
1615420800000,69.1476736200984,1
1615507200000,67.41753711970166,-1
1615593600000,72.70756100311758,1
1615680000000,66.22668140697252,0
1615766400000,57.81890133447734,-1
1615852800000,59.929339539007806,0
1615939200000,63.02378723156986,1
1616025600000,59.89290634048578,-1
1616112000000,60.53040157719621,0
1616198400000,60.65785857665973,1
1616284800000,58.54300357064038,0
1616371200000,50.317825188685525,-1
1616457600000,50.90341877015842,1
1616544000000,46.26022276932016,0
1616630400000,44.11221008310022,-1
1616716800000,52.82876897827021,0
1616803200000,54.45149706439204,1
1616889600000,54.35099166929737,-1
1616976000000,58.25302130687197,0
1617062400000,60.43142872528826,1
1617148800000,60.413034871190064,0
1617235200000,60.34695556060148,-1
1617321600000,60.87309169499706,1
1617408000000,54.441301541607366,-1
1617494400000,57.37975731323334,0
1617580800000,59.64169083853216,1
1617667200000,55.7325475122401,0
1617753600000,49.482983257968,-1
1617840000000,55.13105221911125,0
1617926400000,55.2958203625133,0
1618012800000,59.32039433028448,0
1618099200000,59.87831477299259,1
1618185600000,59.34321101493849,-1
1618272000000,67.50111996675201,1
1618358400000,65.16812522645596,-1
1618444800000,65.58531194462195,1
1618531200000,58.69215732610043,0
1618617600000,54.22592567545475,0
1618704000000,43.802487391835285,0
1618790400000,42.62006163884125,-1
1618876800000,45.06666105061354,1
1618963200000,39.08860120291813,0
1619049600000,35.1021842587308,0
1619136000000,34.09173481548858,0
1619222400000,32.1916758362194,0
1619308800000,30.523286910165893,-1
1619395200000,45.75234612710113,0
1619481600000,48.25391781556584,1
1619568000000,47.864057503773125,0
1619654400000,44.82572592408593,-1
1619740800000,54.74351131168008,0
1619827200000,54.96696401674885,1
1619913600000,51.7945752585626,-1
1620000000000,53.201569409070096,1
1620086400000,43.93014182100955,-1
1620172800000,53.28624774560041,1
1620259200000,51.02965252243338,-1
1620345600000,52.92655467636092,0
1620432000000,56.00931022101109,1
1620518400000,54.46709180343704,0
1620604800000,48.81693585505902,-1
1620691200000,50.75432925929756,1
1620777600000,37.98905120362458,-1
1620864000000,38.08352227671614,0
1620950400000,38.517231656397016,1
1621036800000,33.899481895762534,0
1621123200000,33.43465233350014,0
1621209600000,29.61717827884354,0
1621296000000,28.77554561880885,0
1621382400000,22.58879093642477,-1
1621468800000,32.34548728531556,1
1621555200000,28.98724561802265,-1
1621641600000,29.46344142120201,1
1621728000000,26.734715823341432,-1
1621814400000,36.168852194153175,1
1621900800000,35.60656853842367,-1
1621987200000,37.63725911364359,1
1622073600000,36.67057936114444,0
1622160000000,32.995877295339355,0
1622246400000,31.731562324740068,-1
1622332800000,34.38241371369621,0
1622419200000,38.39189673059453,1
1622505600000,37.5330759993302,-1
1622592000000,39.79779728406808,0
1622678400000,43.98903247022848,1
1622764800000,39.70050215307788,0
1622851200000,37.55472484839585,-1
1622937600000,38.32710831795976,1
1623024000000,34.66764691712861,0
1623110400000,34.39652887653928,-1
1623196800000,45.15857555843149,1
1623283200000,43.78358432415987,-1
1623369600000,45.43203823655357,1
1623456000000,41.83677687256708,-1
1623542400000,50.10884271006287,0
1623628800000,53.1949158571715,1
1623715200000,52.327393199301625,0
1623801600000,48.2417933191136,0
1623888000000,47.67006036575287,0
1623974400000,42.81828998807097,0
1624060800000,42.13539121592084,-1
1624147200000,42.47765121834085,1
1624233600000,34.86519988576352,-1
1624320000000,37.58344230324428,0
1624406400000,41.0224454187664,0
1624492800000,43.83188627423909,1
1624579200000,37.77515950893034,-1
1624665600000,39.8094063184673,0
1624752000000,46.33922337746599,1
1624838400000,45.88350259514765,-1
1624924800000,49.56703055016423,1
1625011200000,47.439751801586645,0
1625097600000,43.83893915658562,-1
1625184000000,44.666605746067006,0
1625270400000,47.28629041632428,0
1625356800000,49.10159311980257,1
1625443200000,44.80505946923315,-1
1625529600000,46.47910198383286,1
1625616000000,45.47584338371688,0
1625702400000,42.73768395077073,-1
1625788800000,46.07045872638997,1
1625875200000,45.12886580766029,-1
1625961600000,47.89960709597695,1
1626048000000,44.17497563123868,0
1626134400000,43.07693671819158,-1
1626220800000,43.45970286643656,1
1626307200000,40.41162446409889,0
1626393600000,38.86240778570811,-1
1626480000000,39.54755832543858,0
1626566400000,40.90121201087938,1
1626652800000,37.60716899340829,0
1626739200000,34.284052039101184,-1
1626825600000,45.845901311325854,0
1626912000000,46.46343764368097,0
1626998400000,52.000446357539175,0
1627084800000,54.356983004316575,0
1627171200000,58.32197881316426,0
1627257600000,63.90512429194423,0
1627344000000,69.2160789770225,0
1627430400000,70.40254944673612,1
1627516800000,70.3865294930069,-1
1627603200000,74.78057300506875,1
1627689600000,70.92722331805632,0
1627776000000,63.30110202961764,0
1627862400000,60.28822967523479,0
1627948800000,56.39039160973627,-1
1628035200000,60.79010699624835,0
1628121600000,63.749704568058085,0
1628208000000,68.22583473237151,0
1628294400000,71.55140739399387,1
1628380800000,68.10955422422646,-1
1628467200000,72.59564245100766,1
1628553600000,69.72448931002897,0
1628640000000,69.39729696725269,0
1628726400000,64.49855863434226,-1
1628812800000,71.19565088500012,1
1628899200000,68.21502951011934,0
1628985600000,67.81921971084614,0
1629072000000,63.336413609505726,0
1629072000000,63.336413609505726,0
1629158400000,58.31264749436137,-1
1629244800000,58.3402224537387,0
1629331200000,63.98574751981799,0
1629417600000,69.52863564644377,1
1629504000000,67.34739130624513,-1
1629590400000,68.24190963981079,0
1629676800000,68.79260313727798,1
1629763200000,60.56949885025219,-1
1629849600000,63.8968474432869,1
1629936000000,55.6138368999184,-1
1630022400000,61.26639405016817,1
1630108800000,60.61454397045159,0
1630195200000,60.11136196069384,0
1630281600000,53.425984508067536,-1
1630368000000,53.79180053608026,0
1630454400000,58.8372705848751,0
1630540800000,60.036050731619305,0
1630627200000,62.0876891299526,1
1630713600000,61.70911893387256,-1
1630800000000,66.55215472578415,0
1630886400000,68.65533771209985,1
1630972800000,47.90922935102096,0
1631059200000,45.81328804514236,-1
1631145600000,46.87781302681436,1
1631232000000,42.84215481497127,-1
1631318400000,43.928747085079465,0
1631404800000,46.802002711287365,1
1631491200000,43.72867802457177,-1
1631577600000,50.7062566843582,0
1631664000000,53.58945949207,1
1631750400000,52.337263546900125,0
1631836800000,50.875966748117975,-1
1631923200000,54.0113565325952,1
1632009600000,50.34768896669118,0
1632096000000,38.91645326552794,0
1632182400000,34.37893056287285,-1
1632268800000,43.16688893476359,0
1632355200000,46.77806912818639,1
1632441600000,42.28027041164816,0
1632528000000,41.98420148268076,-1
1632614400000,43.4776008872668,1
1632700800000,41.12094492732417,0
1632787200000,38.627505728746485,-1
1632873600000,40.35712105529662,0
1632960000000,47.692398482472896,0
1633046400000,58.1085545854159,1
1633132800000,56.681967152783294,-1
1633219200000,57.92266144432899,0
1633305600000,60.15186610262508,0
1633392000000,64.58210948008214,0
1633478400000,70.60191084832833,1
1633564800000,65.8070702481097,-1
1633651200000,66.07663893772455,0
1633737600000,67.72258692911853,1
1633824000000,66.70751948782647,-1
1633910400000,71.20399954694416,1
1633996800000,66.15909879484153,-1
1634083200000,68.39960897517267,1
1634169600000,68.33183033081917,-1
1634256000000,74.50479106700207,1
1634342400000,71.73019399076614,-1
1634428800000,72.62940497263816,0
1634515200000,73.30396711342706,0
1634601600000,76.27369421754878,0
1634688000000,78.24843930853405,1
1634774400000,65.29620505337022,0
1634860800000,60.99918453479154,-1
1634947200000,62.06832750651509,1
1635033600000,60.76593817331121,-1
1635120000000,64.8374060588107,1
1635206400000,56.973491071075976,0
1635292800000,52.22253980090684,-1
1635379200000,56.620675327242914,0
1635465600000,59.71901883015907,1
1635552000000,58.658097713528655,0
1635638400000,57.10890786606034,0
1635724800000,56.00214474413891,-1
1635811200000,60.85512389318913,1
1635897600000,59.85885548561459,0
1635984000000,55.33130064162048,0
1636070400000,53.99014558119464,-1
1636156800000,55.34813845401705,0
1636243200000,59.67947670542784,0
1636329600000,67.6497279421712,1
1636416000000,65.74671229080795,0
1636502400000,59.32685749172688,0
1636588800000,59.00188980779575,0
1636675200000,56.97595315526553,-1
1636761600000,57.59584768234869,0
1636848000000,60.31683789197498,1
1636934400000,54.04665904330325,0
1637020800000,44.75194543009461,-1
1637107200000,45.56464722758099,1
1637193600000,38.24860078937018,-1
1637280000000,41.64023264904399,0
1637366400000,46.18034201271291,1
1637452800000,43.775295314732936,0
1637539200000,38.99094137424749,-1
1637625600000,42.66804426628727,1
1637712000000,41.82271219421545,-1
1637798400000,46.941271035073264,1
1637884800000,36.898706898413714,-1
1637971200000,39.545314724375984,0
1638057600000,45.8287282950557,0
1638144000000,46.9935043031961,1
1638230400000,45.26726498082015,-1
1638316800000,45.87281739258101,1
1638403200000,44.28271852972392,0
1638489600000,38.41541836382215,0
1638576000000,31.47624642476751,-1
1638662400000,32.19924997081792,0
1638748800000,35.349027495411946,0
1638835200000,35.800680626128056,1
1638921600000,35.586249068615345,0
1639008000000,30.6711789261157,0
1639094400000,30.052302932745363,-1
1639180800000,37.58444332534529,0
1639267200000,39.65001238836692,1
1639353600000,33.60472963711952,-1
1639440000000,38.54452400277515,0
1639526400000,40.07148034496074,1
1639612800000,37.688807373944975,0
1639699200000,34.96219715096909,-1
1639785600000,37.2524712964754,1
1639872000000,36.947148358164334,-1
1639958400000,37.78184961536369,0
1640044800000,44.49385165338522,1
1640131200000,43.718210670273066,-1
1640217600000,50.63170235220658,1
1640304000000,50.57578614486196,0
1640390400000,49.266415059805134,-1
1640476800000,50.5003649077971,1
1640563200000,50.24107881945215,0
1640649600000,40.65521152743827,0
1640736000000,37.98783423510724,-1
1640822400000,40.54258271510152,1
1640908800000,38.20750483112648,-1
1640995200000,43.99397848111921,1
1641081600000,42.74443131495803,0
1641168000000,40.36788469159836,0
1641254400000,38.67512770532405,0
1641340800000,32.91262312069968,0
1641427200000,32.11437009112012,0
1641513600000,29.00112286492076,-1
1641600000000,29.5506660619744,0
1641686400000,30.496371512506546,1
1641772800000,30.396236713912643,-1
1641859200000,35.31909867158632,0
1641945600000,41.12201157830423,1
1642032000000,37.02858268613606,-1
1642118400000,39.44545419164693,0
1642204800000,39.56703669450139,1
1642291200000,39.5226741370313,0
1642377600000,36.48773164041224,-1
1642464000000,37.38345766232216,1
1642550400000,34.94284354764861,0
1642636800000,31.781771717352854,0
1642723200000,22.358658089528404,0
1642809600000,20.260281179421924,-1
1642896000000,26.595200425176245,0
1642982400000,28.755629262088107,0
1643068800000,30.337914297964403,1
1643155200000,29.979407558296074,-1
1643241600000,32.016368669879114,0
1643328000000,35.23524475864991,0
1643414400000,37.80157576847976,1
1643500800000,36.807144335569085,-1
1643587200000,40.279816558347385,0
1643673600000,41.6241224050685,1
1643760000000,34.935587853555106,-1
1643846400000,37.43571146049766,0
1643932800000,56.08868613431803,1
1644019200000,55.290490144706965,-1
1644105600000,58.59560310715978,0
1644192000000,62.911303543727485,0
1644278400000,63.4816072508962,0
1644364800000,64.43813218715803,1
1644451200000,59.93967612799364,0
1644537600000,54.68312479948975,0
1644624000000,53.97482595742952,0
1644710400000,53.19307589479602,-1
1644796800000,55.24338003935221,0
1644883200000,62.59362600323409,1
1644969600000,59.10080237363504,0
1645056000000,45.4414683986666,0
1645142400000,43.68866598659738,-1
1645228800000,44.13766926383703,1
1645315200000,38.75968273351435,0
1645401600000,35.01623752586079,-1
1645488000000,40.50192728161952,1
1645574400000,37.74924795749864,-1
1645660800000,42.38310811289271,0
1645747200000,45.96960285095064,1
1645833600000,45.61835693968049,0
1645920000000,40.9550911882973,-1
1646006400000,58.53778169248496,0
1646092800000,61.39686914850044,1
1646179200000,59.54489466100001,0
1646265600000,54.70393010319359,0
1646352000000,45.54448380357286,-1
1646438400000,46.27514620033968,1
1646524800000,43.79475263049257,0
1646611200000,42.70293217298131,-1
1646697600000,45.2261919883909,0
1646784000000,54.54703354815077,1
1646870400000,47.689208212969234,0
1646956800000,45.97848427570233,-1
1647043200000,46.21192595226256,1
1647129600000,43.529650483348206,-1
1647216000000,49.35126916546739,1
1647302400000,48.24541379976194,-1
1647388800000,53.5065163865286,1
1647475200000,52.88733102875021,-1
1647561600000,55.273825576850015,0
1647648000000,56.526857040205336,1
1647734400000,53.13359181555004,0
1647820800000,52.19973447576203,-1
1647907200000,56.51344011179204,0
1647993600000,58.065454052389846,0
1648080000000,61.24936210235212,0
1648166400000,62.14742286480893,0
1648252800000,62.720401089380296,0
1648339200000,68.68872207913333,0
1648425600000,69.36020142621831,0
1648512000000,70.09344202507774,1
1648598400000,68.03589638048109,0
1648684800000,59.98362840044945,-1
1648771200000,62.36460512526863,1
1648857600000,60.01450057440814,-1
1648944000000,61.96277921660506,0
1649030400000,62.53362818492168,1
1649116800000,56.793031734501575,0
1649203200000,46.84210789612864,-1
1649289600000,47.99631142890463,1
1649376000000,43.55999557873281,-1
1649462400000,45.83029445015729,1
1649548800000,43.59148183621834,0
1649635200000,35.37273912533077,-1
1649721600000,37.98134938507102,0
1649808000000,42.87417476439199,1
1649894400000,39.13808388882895,-1
1649980800000,41.89529980025527,1
1650067200000,41.32246302696572,0
1650153600000,38.99945893800274,-1
1650240000000,44.39553218089429,0
1650326400000,47.47884071631557,1
1650412800000,46.93216884414209,0
1650499200000,43.428910351727495,0
1650585600000,40.566518750422574,0
1650672000000,39.5910204086972,-1
1650758400000,39.64084938675299,0
1650844800000,45.20948829551254,1
1650931200000,36.5916007184689,-1
1651017600000,42.33800339330658,0
