Open time,Close,Volume,Close_MA_14,Close_MA_50,macd,aroon_up,obv,stoch,phase,class
1553990400000,4103.95,1554076799999,4019.774285714286,3880.1156,59.980014029616086,96.0,44117569694760,86.13408208007992,2,-1
1554076800000,4144.56,1554163199999,4030.970714285714,3889.4056,64.58792592119335,100.0,45671732894759,94.92626215508292,2,0
1554163200000,4857.29,1554249599999,4091.096428571429,3913.9304,124.3180229767454,100.0,47225982494758,96.00188608813534,2,0
1554249600000,4932.6,1554335999999,4154.636428571428,3939.9532,175.7060132854922,100.0,48780318494757,75.45448028673836,2,1
1554336000000,4898.66,1554422399999,4220.209285714286,3965.7384,211.25744713666973,96.0,47225896094758,72.85219649426529,2,-1
1554422400000,5004.95,1554508799999,4292.925,3994.0262,245.1826167108211,92.0,48780404894757,80.51936810214237,2,0
1554508800000,5043.89,1554595199999,4367.059285714286,4022.8546,272.0743864146625,88.0,50335000094756,83.32828392122919,2,0
1554595200000,5170.27,1554681599999,4451.208571428572,4053.8918,300.12446938588164,84.0,51889681694755,92.44463680300082,2,0
1554681600000,5236.9,1554767999999,4544.121428571429,4085.2782,323.99602192018847,100.0,53444449694754,95.17363571934796,2,1
1554768000000,5150.0,1554854399999,4629.939285714286,4110.3062,332.07434915452814,96.0,51889595294755,88.67662636519705,2,-1
1554854400000,5308.25,1554940799999,4720.667857142857,4138.3154,347.2431314702708,100.0,53444536094754,91.9894366197183,2,1
1554940800000,5017.37,1555027199999,4791.350714285714,4159.268,331.9662158319452,96.0,51889508894755,71.05588818071918,2,-1
1555027200000,5048.01,1555113599999,4858.833571428571,4181.482,318.65824812862047,92.0,53444622494754,72.70145985401462,2,1
1555113600000,5045.22,1555199999999,4925.851428571428,4203.1464000000005,304.3777805761165,88.0,51889422494755,72.19335793357936,2,-1
1555200000000,5131.3,1555286399999,4999.233571428572,4223.4172,296.5874680426605,84.0,53444708894754,78.54612546125462,2,1
1555286400000,5024.95,1555372799999,5062.118571428572,4249.045,278.62027197750194,80.0,51889336094755,69.01581009161424,2,-1
1555372800000,5173.72,1555459199999,5084.720714285714,4275.961,273.2359414765652,76.0,53444795294754,62.86013462976818,2,0
1555459200000,5202.82,1555545599999,5104.022142857143,4303.8328,268.22501653735253,72.0,55000340894753,66.01860465116275,2,0
1555545600000,5258.44,1555631999999,5129.720714285714,4332.6402,265.67930592643097,68.0,56555972894752,70.83348193587494,2,0
1555632000000,5258.68,1555718399999,5147.844285714286,4361.54,260.6762642121612,64.0,58111691294751,70.87627946788405,2,0
1555718400000,5291.73,1555804799999,5165.547142857143,4390.9146,256.4222997441466,60.0,59667496094750,76.76985627162158,2,1
1555804800000,5256.14,1555891199999,5171.680714285714,4419.6388,247.32814183052687,56.00000000000001,58111604894751,70.42333892078895,2,-1
1555891200000,5357.14,1555977599999,5180.269285714286,4450.6266000000005,245.44151506822527,52.0,59667582494750,88.43396697457119,2,0
1555977600000,5493.31,1556063999999,5204.791428571429,4486.1868,252.0288984872977,100.0,61223646494749,85.55862367687273,2,1
1556064000000,5415.0,1556150399999,5212.416428571429,4517.332200000001,248.0708781063732,96.0,59667496094750,74.95871572051219,2,0
1556150400000,5219.9,1556236799999,5226.882857142858,4544.4934,226.5793136699649,92.0,58111259294751,48.5503126776577,2,-1
1556236800000,5314.1,1556323199999,5245.8892857142855,4573.3026,214.6736228588761,88.0,59667582494750,56.01538461538467,2,1
1556323200000,5295.69,1556409599999,5263.78,4601.9186,201.4307753817102,84.0,58111172894751,53.18307692307685,2,-1
1556409600000,5307.52,1556495999999,5276.367142857142,4629.2082,189.70352137103416,80.0,59667668894750,55.00307692307699,2,1
1556496000000,5238.14,1556582399999,5291.595,4655.634599999999,172.81905146100507,76.0,58111086494751,39.29134650874083,2,-1
1556582400000,5320.81,1556668799999,5302.101428571428,4684.6186,164.21578812453208,72.0,59667755294750,43.93775100401614,2,0
1556668800000,5383.2,1556755199999,5314.9857142857145,4714.628,160.58091470564796,68.0,61224510494749,56.46586345381522,2,0
1556755200000,5492.87,1556841599999,5331.730714285715,4747.1654,164.65170146058972,64.0,62781352094748,78.48795180722888,2,0
1556841600000,5772.69,1556927999999,5368.445714285714,4785.0768,188.28651499838543,100.0,64338280094747,90.38948787061987,2,0
1556928000000,5829.45,1557014399999,5406.854285714285,4823.1906,209.1859670294407,100.0,65895294494746,91.15914786967416,2,1
1557014400000,5775.62,1557100799999,5443.96,4858.5834,218.88216486540296,96.0,64338193694747,84.41353383458645,2,0
1557100800000,5747.79,1557187199999,5471.863571428571,4893.9164,221.76446043642227,92.0,62781006494748,80.92606516290726,2,-1
1557187200000,5846.34,1557273599999,5497.08,4931.087,229.35697736031125,100.0,64338280094747,80.34671473753525,2,0
1557273600000,5987.29,1557359999999,5537.957857142857,4970.522199999999,243.9356504219304,96.0,65895640094746,95.5613605207198,2,0
1557360000000,6209.18,1557446399999,5608.620714285714,5013.845,270.2784210494437,100.0,67453086494745,98.55399697063778,2,0
1557446400000,6373.33,1557532799999,5684.28,5061.6988,300.9318348339684,100.0,69010619294744,92.59061172604098,2,0
1557532800000,7076.22,1557619199999,5811.460714285714,5123.4846,377.5896167468127,100.0,70568238494743,87.63295599924258,4,1
1557619200000,6967.31,1557705599999,5930.017142857142,5182.7106,424.6581397070559,100.0,69010532894744,76.33483853895468,4,-1
1557705600000,7790.71,1557791999999,6112.343571428572,5258.6812,522.3801090951993,100.0,70568324894743,89.36361916880169,4,0
1557792000000,7947.56,1557878399999,6299.968571428572,5338.91,605.502106660324,100.0,72126203294742,86.27975604957703,4,0
1557878400000,8169.87,1557964799999,6499.016428571429,5423.3364,681.460000973053,96.0,73684168094741,93.45360480640856,4,1
1557964800000,7866.59,1558051199999,6668.567857142858,5499.9072,709.0119694405967,92.0,72126116894742,82.70998431673955,4,0
1558051200000,7355.26,1558137599999,6781.608571428572,5566.4562,681.7285034884962,88.0,70567979294743,63.62347267459647,4,0
1558137600000,7257.45,1558223999999,6883.608571428572,5629.5402,644.7810757084917,84.0,69009755294744,59.64301056479033,4,-1
1558224000000,8148.48,1558310399999,7053.098571428572,5710.370400000001,679.5650445337469,80.0,70568065694743,92.0811399197629,4,1
1558310400000,7938.15,1558396799999,7209.552857142858,5787.054399999999,682.2946492312121,76.0,69009668894744,83.65899490501324,4,0
1558396800000,7904.87,1558483199999,7356.590714285713,5862.2606000000005,674.0029759972467,72.0,67451185694745,82.22183668748553,4,0
1558483200000,7628.43,1558569599999,7473.815,5917.683400000001,637.7735114863362,68.0,65892616094746,69.0394536349479,4,-1
1558569600000,7851.51,1558655999999,7591.124285714286,5976.0616,619.9160847443254,64.0,67451272094745,76.55013673655425,4,0
1558656000000,7964.87,1558742399999,7704.805714285714,6037.385800000001,607.9036155334143,60.0,69010014494744,79.87457040363243,4,0
1558742400000,8025.41,1558828799999,7772.605,6097.795,596.3938619860228,56.00000000000001,70568843294743,78.92388613861385,4,0
1558828800000,8614.43,1558915199999,7890.25642857143,6169.2058,627.5670879875133,100.0,72127758494742,93.28502673796793,4,0
1558915200000,8756.32,1559001599999,7959.228571428571,6240.9268,656.1576543648916,100.0,73686760094741,92.38217428783354,4,1
1559001600000,8715.64,1559087999999,8014.091428571429,6310.5016000000005,667.8349624455741,96.0,72127672094742,90.34340356434056,4,0
1559088000000,8645.68,1559174399999,8048.077857142858,6380.4152,663.7923409994364,92.0,70568497694743,86.83719904576712,4,0
1559174400000,8269.54,1559260799999,8076.86,6439.641,623.0549898265435,100.0,69009236894744,62.76616418200498,4,-1
1559260800000,8555.0,1559347199999,8162.555714285714,6510.393599999999,606.8096578269651,96.0,70568584094743,72.92206607045081,4,1
1559347200000,8544.07,1559433599999,8254.457142857143,6580.3148,586.2947150030559,92.0,69009150494744,71.04653829770965,4,-1
1559433600000,8725.98,1559519999999,8295.707142857142,6653.93,578.0516718788749,88.0,70568670494743,78.41141539491461,4,1
1559520000000,8115.82,1559606399999,8308.397857142858,6713.620399999999,516.3322315749865,84.0,69009064094744,40.58986152263117,4,0
1559606400000,7687.03,1559692799999,8292.837857142858,6766.862000000001,427.8869466465849,80.0,67449371294745,14.010760819706665,4,-1
1559692800000,7776.5,1559779199999,8303.414285714285,6818.9176,360.85321119958553,76.0,69009150494744,19.55667406369711,4,0
1559779200000,7786.7,1559865599999,8298.785,6870.5952,305.03529070749573,72.0,70569016094743,20.993078395758666,4,0
1559865600000,7980.53,1559951999999,8299.903571428573,6925.036999999999,273.28933829110065,68.0,72128968094742,32.88682440724558,4,1
1559952000000,7893.62,1560038399999,8290.49,6977.7358,238.36975348291617,64.0,70568929694743,27.553875607481217,4,0
1560038400000,7628.13,1560124799999,8220.039999999999,7024.4638,187.1159505308288,60.0,69008804894744,11.262947327082626,4,-1
1560124800000,7982.75,1560211199999,8164.785000000001,7078.996,173.11623653097922,56.00000000000001,70569016094743,33.02304746944185,4,1
1560211200000,7884.9,1560297599999,8105.446428571428,7129.5512,152.36926702647088,52.0,69008718494744,27.01880123705265,4,-1
1560297600000,8127.64,1560383999999,8068.443571428571,7182.2378,153.7419915796163,48.0,70569102494743,41.91374993863828,4,0
1560384000000,8218.54,1560470399999,8064.800714285715,7238.3086,160.31672458758385,44.0,72129572894742,56.485184644577465,4,0
1560470400000,8650.0,1560556799999,8071.586428571429,7306.9106,198.0593590002364,40.0,73690129694741,87.97401839147565,4,0
1560556800000,8808.7,1560643199999,8090.488571428571,7376.8026,238.0325414147037,36.0,75250772894740,96.03705972219296,4,0
1560643200000,8953.33,1560729599999,8106.727857142857,7449.955399999999,278.175376167751,100.0,76811502494739,79.89483271729806,4,0
1560729600000,9313.96,1560815999999,8192.309285714286,7530.0842,335.2244304481419,100.0,78372318494738,93.49611387302312,4,1
1560816000000,9081.55,1560902399999,8291.917857142857,7606.9524,357.5609324575871,96.0,76811416094739,81.8722429504556,4,-1
1560902400000,9255.49,1560988799999,8397.56,7685.646,384.861827964045,92.0,78372404894738,90.5717658120855,4,0
1560988800000,9517.12,1561075199999,8521.161428571428,7768.3244,422.7362979139598,100.0,79933480094737,96.5017711943322,4,0
1561075200000,10159.86,1561161599999,8676.827857142856,7861.6642,498.8652268158712,100.0,81494641694736,99.43297867954864,4,0
1561161600000,10729.5,1561247999999,8879.390714285715,7960.8004,598.2666927439677,100.0,83055889694735,88.21626237908325,4,0
1561248000000,10906.07,1561334399999,9113.529285714289,8062.3328,683.4128362176161,100.0,84617224094734,87.46483445141746,4,0
1561334400000,11056.59,1561420799999,9333.089285714286,8167.9522,754.3418906631505,96.0,86178644894733,90.9185738877584,4,0
1561420800000,11820.86,1561507199999,9614.229285714286,8289.4136,862.2840057909834,100.0,87740152094732,99.28244451503444,4,0
1561507200000,13093.8,1561593599999,9968.955,8434.3628,1038.572511879278,100.0,89301745694731,85.29858371770327,4,1
1561593600000,11329.99,1561679999999,10191.201428571429,8541.2168,1024.1519111008274,96.0,87740065694732,54.68323011219291,4,-1
1561680000000,12400.63,1561766399999,10459.10357142857,8665.0458,1086.5896522447638,92.0,89301832094731,70.95034216464255,4,1
1561766400000,11903.13,1561852799999,10680.134285714286,8775.641800000001,1083.4387126595902,88.0,87739979294732,60.32879078694817,4,0
1561852800000,10854.1,1561939199999,10815.903571428573,8851.1994,984.939843039756,84.0,86178040094733,37.93027888446216,4,0
1561939200000,10624.93,1562025599999,10909.544285714286,8924.351799999999,878.2626107958422,80.0,84616014494734,33.36513944223108,4,-1
1562025600000,10842.85,1562111999999,11035.351428571428,8985.394600000001,802.0588235871273,76.0,86178126494733,37.581836327345314,4,0
1562112000000,11940.0,1562198399999,11227.102142857142,9065.2434,820.7366675280246,72.0,87740324894732,57.662467673312754,4,1
1562198400000,11145.67,1562284799999,11343.427142857145,9124.7594,762.6518254016282,68.0,86178040094733,36.559567289765816,4,0
1562284800000,10970.73,1562371199999,11401.346428571427,9186.8422,694.4972416797882,64.0,84615668894734,29.31251473014376,4,-1
1562371200000,11256.49,1562457599999,11438.988571428572,9264.8668,655.9809468358417,60.0,86178126494733,36.0473721423521,4,0
1562457600000,11406.24,1562543999999,11474.715,9347.842599999998,630.2746651565594,56.00000000000001,87740670494732,39.576714588734376,4,0
1562544000000,12238.6,1562630399999,11559.144285714288,9429.645,669.3508870299793,52.0,89303300894731,59.19396653311337,4,0
1562630400000,12543.41,1562716799999,11610.755,9521.7502,716.6535578763342,48.0,90866017694730,66.37779872731558,4,1
1562716800000,12108.37,1562803199999,11540.367142857143,9605.820199999998,710.8430172815843,44.0,89303214494731,63.48559332878349,4,0
1562803200000,11342.89,1562889599999,11541.28857142857,9680.1094,637.125892687045,40.0,87740324894732,47.24714041776799,4,-1
1562889600000,11757.22,1562975999999,11495.330714285714,9758.2236,605.1615826179677,36.0,89303300894731,59.36176931533764,4,1
1562976000000,11355.76,1563062399999,11456.232857142855,9826.041399999998,541.1965923060943,32.0,87740238494732,47.62344740473908,4,0
1563062400000,10174.18,1563148799999,11407.667142857144,9869.0168,390.6569948559791,28.000000000000004,86177089694733,13.075132745432864,4,-1
1563148800000,10838.72,1563235199999,11422.937857142855,9913.5026,321.27267212604966,24.0,87740324894732,32.50567238193257,4,1
1563235200000,9439.59,1563321599999,11322.705,9927.168,151.63899850999587,20.0,86177003294733,2.359187478766521,4,-1
1563321600000,9667.92,1563407999999,11160.413571428571,9946.2136,35.22140238904103,16.0,87740411294732,14.874188907484074,4,0
1563408000000,10627.16,1563494399999,11123.377142857144,9985.8432,20.13022135537176,12.0,89303905694731,38.3442457695959,4,1
1563494400000,10504.29,1563580799999,11090.06,10030.5382,-1.7243532021238934,8.0,87740324894732,35.33794298129718,4,-1
1563580800000,10740.23,1563667199999,11053.184285714286,10074.2428,-0.0058078759211639,4.0,89303992094731,41.11076856826877,4,1
1563667200000,10589.45,1563753599999,10994.842142857144,10115.1504,-10.68733723144942,0.0,87740238494732,37.42158215645401,4,0
1563753600000,10340.31,1563839999999,10859.25,10147.437,-38.80867974952525,0.0,86176398494733,31.32578760386387,4,0
1563840000000,9864.91,1563926399999,10667.92857142857,10182.4188,-98.32245317822162,48.0,84612472094734,19.694011372422363,4,0
1563926400000,9763.28,1564012799999,10500.422142857144,10223.9438,-151.9368061132045,44.0,83048459294735,23.04528906554645,4,-1
1564012800000,9879.87,1564099199999,10395.920714285716,10266.0112,-182.9102529299198,40.0,84612558494734,29.021946902654896,4,1
1564099200000,9824.0,1564185599999,10257.833571428571,10306.7572,-209.5496172116218,36.0,83048372894735,27.88341520741028,4,0
1564185600000,9476.52,1564271999999,10123.602142857142,10336.677,-255.7520864669532,32.0,81484100894736,17.41304347826089,4,-1
1564272000000,9541.54,1564358399999,10078.413571428571,10369.6354,-283.84926794657804,28.000000000000004,83048459294735,23.60490196078436,4,1
1564358400000,9507.64,1564444799999,9983.33642857143,10407.2256,-305.3322532317925,24.0,81484014494736,22.28184311519716,4,-1
1564444800000,9574.21,1564531199999,9992.952142857144,10439.0548,-313.37365477169806,20.0,83048545694735,25.59544845917596,4,0
1564531200000,10080.53,1564617599999,10022.424285714284,10482.9674,-275.7124889722327,16.0,84613163294734,48.08481136980765,4,0
1564617600000,10374.99,1564703999999,10004.412142857143,10527.9144,-219.57416831484625,12.0,86177867294733,63.550228730192906,4,0
1564704000000,10523.75,1564790399999,10005.802142857145,10574.0186,-161.22198924350778,8.0,87742657694732,71.36329497528874,4,0
1564790400000,10816.86,1564876799999,10011.275714285715,10617.3558,-90.2851880993694,4.0,89307534494731,94.94703322853022,4,0
1564876800000,10929.23,1564963199999,10035.545714285716,10659.7664,-24.71504260924121,0.0,90872497694730,94.09226666666665,4,0
1564963200000,11828.8,1565049599999,10141.86642857143,10717.2758,98.69980120905711,0.0,92437547294729,96.07865768326285,4,1
1565049600000,11481.69,1565135999999,10257.350714285714,10760.630399999998,166.57787199309132,100.0,90872411294730,73.1809710332628,4,-1
1565136000000,11975.03,1565222399999,10415.332857142856,10818.5,257.2151311886373,96.0,92437633694729,88.76488612313233,4,0
1565222400000,11999.77,1565308799999,10566.754285714283,10873.3856,327.26956353627247,92.0,94002942494728,89.5463878447105,4,1
1565308800000,11879.99,1565395199999,10713.610714285716,10920.643,368.8708474150608,88.0,92437547294729,85.76270651040842,4,0
1565395200000,11309.31,1565481599999,10844.524285714286,10943.632,351.7364590304642,84.0,90872065694730,67.73572985437657,4,-1
1565481600000,11549.97,1565567999999,10987.983571428573,10960.041400000002,353.5016366889104,80.0,92437633694729,73.40566134141768,4,1
1565568000000,11396.08,1565654399999,11122.872142857144,10969.8416,338.5799766014934,76.0,90871979294730,68.08754737596884,4,0
1565654400000,10892.71,1565740799999,11217.050714285717,10966.563999999998,282.875884207062,72.0,89306238494731,48.193608819396864,4,0
1565740800000,10050.37,1565827199999,11214.89642857143,10931.1542,168.8142063002324,68.0,87740411294732,7.575671600655045,4,-1
1565827200000,10293.93,1565913599999,11209.106428571427,10875.1568,96.9551229680983,64.0,89306324894731,15.825515559780143,4,0
1565913600000,10331.54,1565999999999,11195.377142857144,10855.1878,42.55059758858624,60.0,90872324894730,22.53419614833188,4,1
1566000000000,10216.02,1566086399999,11152.46,10811.4956,-9.774208308053858,56.00000000000001,89306238494731,18.05789126981053,4,0
1566000000000,10216.02,1566086399999,11101.516428571427,10777.753399999998,-50.65803961387792,52.0,90872324894730,18.05789126981053,4,0
1566086400000,10306.78,1566172799999,10992.800714285717,10766.807,-74.87211782084523,48.0,92438497694729,21.57476653621113,4,0
1566172800000,10915.54,1566259199999,10952.361428571428,10772.6192,-44.427966925213696,44.0,94004756894728,48.74350213493816,4,1
1566259200000,10760.51,1566345599999,10865.61,10770.9724,-32.43647585968574,40.0,92438411294729,43.74502164502166,4,0
1566345600000,10142.57,1566431999999,10732.952857142858,10735.0238,-71.9661455278947,36.0,90871979294730,17.100379843880667,4,0
1566432000000,10099.88,1566518399999,10605.80214285714,10714.108,-105.52202751264122,32.0,89305460894731,15.65458612975388,4,-1
1566518400000,10389.55,1566604799999,10540.105,10702.4844,-107.50213986521884,28.000000000000004,90872065694730,34.57027027027023,4,1
1566604800000,10134.35,1566691199999,10438.989285714286,10680.041600000002,-128.18624908885977,24.0,89305374494731,21.02697645919615,4,-1
1566691200000,10142.69,1566777599999,10349.46142857143,10654.7706,-142.26563666762377,20.0,90872152094730,23.016012566230632,4,0
1566777600000,10372.25,1566863999999,10312.285714285714,10617.4436,-133.36275643255067,16.0,92439016094729,51.85589519650659,4,1
1566864000000,10185.05,1566950399999,10321.905714285716,10570.2764,-139.80109520641054,12.0,90872065694730,36.2553751791726,4,0
1566950400000,9721.0,1567036799999,10280.982142857143,10522.529000000002,-180.27043646563104,8.0,89305028894731,8.89506653322954,4,0
1567036800000,9498.44,1567123199999,10221.475,10485.64,-227.6768954411928,4.0,87737905694732,10.947507914304683,4,-1
1567123200000,9584.54,1567209599999,10176.369285714289,10442.1864,-255.35572346545268,0.0,89305115294731,16.229846131193465,4,0
1567209600000,9587.47,1567295999999,10131.47285714286,10406.8206,-273.89764600907074,0.0,90872411294730,16.409605143684477,4,0
1567296000000,9724.98,1567382399999,10089.915714285717,10397.8366,-274.33399391635794,0.0,92439793694729,24.8460084910059,4,0
1567382400000,10340.0,1567468799999,10048.805714285714,10387.8622,-222.4881241124804,0.0,94007262494728,62.578222778473126,4,0
1567468800000,10615.28,1567555199999,10038.432142857142,10411.376,-157.3730053303807,0.0,95574817694727,87.27537345111286,4,1
1567555200000,10567.02,1567641599999,10068.75,10429.358,-108.41326263408882,0.0,94007176094728,84.31507775524005,4,0
1567641600000,10564.49,1567727999999,10101.936428571427,10428.1046,-69.02083445170683,0.0,92439448094729,78.7651898734177,4,0
1567728000000,10298.73,1567814399999,10095.449285714289,10423.9934,-58.57148662275358,0.0,90871633694730,61.71565134594885,4,-1
1567814400000,10455.88,1567900799999,10118.415714285711,10418.3064,-37.18101198043769,28.000000000000004,92439534494729,71.62503862233339,4,1
1567900800000,10381.18,1567987199999,10135.450714285716,10414.141,-25.957352223860653,24.0,90871547294730,66.91469035923498,4,0
1567987200000,10303.12,1568073599999,10130.512857142856,10413.3972,-23.095084867865808,20.0,89303473694731,61.992471009603584,4,0
1568073600000,10098.15,1568159999999,10124.305714285714,10418.062,-36.94025904914815,16.0,87735313694732,49.06770416238401,4,-1
1568160000000,10158.33,1568246399999,10155.54357142857,10425.963,-42.565962364406005,12.0,89303560094731,52.86246665867944,4,0
1568246400000,10415.01,1568332799999,10221.012857142856,10436.6658,-26.01258504884754,8.0,90871892894730,68.44277577051159,4,1
1568332800000,10342.06,1568419199999,10275.121428571429,10447.027,-18.566348291085887,4.0,89303473694731,62.03606442577024,4,0
1568419200000,10335.02,1568505599999,10328.517857142857,10464.197,-13.082415238239264,0.0,87734968094732,58.80926782454343,4,0
1568505600000,10302.01,1568591999999,10369.734285714285,10479.4064,-11.270075493266631,64.0,86166376094733,49.39876149056871,4,0
1568592000000,10251.31,1568678399999,10363.399285714286,10494.2798,-13.76616172734066,60.0,84597697694734,36.19464454560512,4,0
1568678400000,10187.82,1568764799999,10332.86642857143,10506.552,-20.62963485401088,56.00000000000001,83028932894735,30.005751216040967,4,0
1568764800000,10156.99,1568851199999,10303.57857142857,10508.0812,-28.23127750477397,52.0,81460081694736,27.000497139013675,4,-1
1568851200000,10244.29,1568937599999,10280.707142857142,10505.4672,-26.901153912012887,48.0,83029019294735,47.19484064587711,4,1
1568937600000,10168.59,1569023999999,10271.411428571428,10498.364,-31.59121487025368,44.0,81459995294736,54.87919105907399,4,0
1569024000000,9986.39,1569110399999,10237.87642857143,10481.7546,-49.44022314385802,40.0,79890884894737,35.48589675359227,4,-1
1569110400000,10028.87,1569196799999,10212.711428571429,10463.7474,-59.47234959019988,36.0,81460081694736,45.44981862152368,4,1
1569196800000,9702.25,1569283199999,10169.792142857144,10421.2164,-92.70968683915451,32.0,79890798494737,10.38125420147888,4,0
1569283200000,8493.14,1569369599999,10055.148571428572,10361.4454,-214.14703440640733,28.000000000000004,78321428894738,26.16797731811642,4,0
1569369600000,8430.05,1569455999999,9931.7,10290.5458,-311.882653903187,24.0,76751972894739,23.78615302720842,4,0
1569456000000,8063.73,1569542399999,9763.75142857143,10211.825,-414.1240349459258,20.0,75182430494740,11.667162513945687,4,-1
1569542400000,8177.91,1569628799999,9609.169285714286,10137.7834,-480.39994277205005,16.0,76752059294739,16.026651785212675,4,0
1569628800000,8198.81,1569715199999,9456.582857142856,10075.5734,-525.1836318919795,12.0,78321774494738,17.195785440613008,4,1
1569715200000,8043.82,1569801599999,9295.28357142857,10005.4504,-566.649443801989,8.0,76751972894739,11.279078694817647,4,-1
1569801600000,8289.34,1569887999999,9155.142857142857,9943.3156,-573.09371873089,4.0,78321860894738,22.154493307839395,4,0
1569888000000,8292.44,1569974399999,9019.75857142857,9891.3102,-571.3643760828108,0.0,79891835294737,22.27304015296369,4,0
1569974400000,8359.94,1570060799999,8891.397857142856,9857.5016,-558.1135876709795,4.0,81461896094736,24.854302103250497,4,1
1570060800000,8223.96,1570147199999,8747.088571428572,9816.1022,-552.2190544403875,0.0,79891748894737,19.990665110851776,4,0
1570147200000,8137.13,1570233599999,8601.984285714285,9772.214,-548.234345448438,0.0,78321515294738,17.315847083147524,4,0
1570233600000,8126.19,1570319999999,8469.112857142856,9730.4174,-539.7374441533393,8.0,76751195294739,17.494325346784343,4,0
1570320000000,7854.25,1570406399999,8313.782857142856,9683.182,-548.6226930628382,4.0,75180788894740,6.164556258787432,4,-1
1570406400000,8190.09,1570492799999,8205.771428571428,9640.8482,-522.5413046806771,0.0,76751281694739,23.02600971707299,4,1
1570492800000,8168.39,1570579199999,8182.575,9585.9052,-497.8833359518521,0.0,75180702494740,44.9401960784314,4,-1
1570579200000,8560.74,1570665599999,8191.909999999999,9541.9098,-441.5919549141472,0.0,76751368094739,88.61874999999996,4,1
1570665600000,8558.03,1570751999999,8227.217142857142,9510.219,-392.6728164382912,0.0,75180616094740,88.3364583333334,4,0
1570752000000,8258.5,1570838399999,8232.97357142857,9473.3914,-373.765083257058,0.0,73609777694741,51.28516797411898,4,-1
1570838400000,8300.09,1570924799999,8240.207857142857,9431.6022,-351.3741802431905,8.0,75180702494740,55.17386466699704,4,1
1570924800000,8275.01,1571011199999,8256.721428571429,9394.4154,-331.8278695600384,4.0,73609691294741,52.82886555525428,4,-1
1571011200000,8348.2,1571097599999,8260.925714285713,9358.5256,-306.8937757819549,0.0,75180788894740,57.6112274080845,4,1
1571097600000,8159.29,1571183999999,8251.414999999999,9314.2664,-298.93089574748046,0.0,73609604894741,39.04531650794586,4,0
1571184000000,7991.74,1571270399999,8225.115,9270.4002,-302.6513641450001,0.0,72038334494742,22.57864787569653,4,-1
1571270400000,8070.58,1571356799999,8214.159285714286,9237.3918,-295.8280118735984,0.0,73609691294741,30.326974673467568,4,1
1571356800000,7947.01,1571443199999,8200.579285714286,9206.3632,-296.9682571096964,0.0,72038248094742,18.18262228381049,4,-1
1571443200000,7948.01,1571529599999,8187.852142857143,9173.6326,-294.39758591735426,0.0,73609777694741,18.280901416202315,4,0
1571529600000,8223.35,1571615999999,8214.216428571428,9146.3502,-267.0641246023588,64.0,75181393694740,45.34107772896584,4,1
1571616000000,8197.27,1571702399999,8214.729285714286,9115.796,-244.68600961650827,60.0,73609691294741,39.57031655422939,4,0
1571702400000,8020.0,1571788799999,8204.13,9069.396,-238.5060504724206,56.00000000000001,72037902494742,21.171769590036305,4,0
1571788800000,7466.62,1571875199999,8125.978571428573,9006.4228,-275.0904579752314,52.0,70466027294743,11.261836689174109,4,0
1571875200000,7412.41,1571961599999,8044.148571428572,8943.3306,-304.94296575691624,48.0,68894065694744,7.597785753391315,4,-1
1571961600000,8655.02,1572047999999,8072.471428571429,8905.1412,-225.73096512140728,100.0,70466113694743,90.39492995330224,4,0
1572048000000,9230.0,1572134399999,8138.893571428571,8883.7666,-115.2304977845106,100.0,72038248094742,62.86644951140065,4,0
1572134400000,9529.93,1572220799999,8228.530714285715,8865.2476,-3.416849611334328,96.0,73610468894741,72.63615635179154,4,1
1572220800000,9205.14,1572307199999,8289.740714285714,8841.7268,58.3162006623661,92.0,72038161694742,62.05667752442995,4,-1
1572307200000,9407.62,1572393599999,8378.907142857142,8823.8168,122.17022921683385,88.0,73610555294741,68.65211726384368,4,1
1572393600000,9154.72,1572479999999,8461.977142857144,8804.948199999999,150.63170196786268,84.0,72038075294742,60.414332247556985,4,0
1572480000000,9140.85,1572566399999,8538.425,8784.5986,170.1075372916839,80.0,70465508894743,59.96254071661239,4,-1
1572566400000,9231.61,1572652799999,8630.182142857142,8760.9306,190.6679491574523,76.0,72038161694742,62.918892508143344,4,0
1572652800000,9289.52,1572739199999,8726.004285714285,8739.8798,209.2232809707166,72.0,73610900894741,64.80521172638439,4,1
1572739200000,9194.71,1572825599999,8795.387142857142,8717.0736,213.8134323233244,68.0,72038075294742,61.71693811074916,4,-1
1572825600000,9393.35,1572911999999,8880.82142857143,8698.9004,230.81901036513045,64.0,73610987294741,68.18729641693812,4,1
1572912000000,9308.66,1572998399999,8972.868571428571,8680.0474,234.7561554364584,60.0,72037988894742,65.428664495114,4,-1
1572998400000,9339.05,1573084799999,9106.613571428572,8663.072,237.5898029375093,56.00000000000001,73611073694741,65.99780343732373,4,1
1573084800000,9216.2,1573171199999,9235.455714285714,8644.2562,227.3023210316387,52.0,72037902494742,61.65503489531408,4,0
1573171200000,8773.73,1573257599999,9243.935,8614.845,181.3552361078746,48.0,70464644894743,15.96898327033829,4,-1
1573257600000,8809.41,1573343999999,9213.892857142857,8587.6614,146.13634921765697,44.0,72037988894742,9.40303457424756,4,0
1573344000000,9039.47,1573430399999,9178.86,8568.723,135.23019738950825,40.0,73611419294741,28.477738164331253,4,1
