Open time,aroon_up,stoch,class
1559347200000,0.92,0.7103717224938788,-1
1559433600000,0.88,0.7842696153550363,1
1559520000000,0.84,0.4047747372996785,0
1559606400000,0.8,0.1380846744286991,-1
1559692800000,0.76,0.193731401089924,0
1559779200000,0.72,0.2081440317468933,0
1559865600000,0.68,0.3274838057681375,1
1559952000000,0.64,0.2739739272138048,0
1560038400000,0.6,0.1105135928749505,-1
1560124800000,0.56,0.3288506442262048,1
1560211200000,0.52,0.2686050842613965,-1
1560297600000,0.48,0.4180584028700584,0
1560384000000,0.44,0.5642656384451774,0
1560470400000,0.4,0.8802191067568456,0
1560556800000,0.36,0.9611222578248464,0
1560643200000,1.0,0.7991539661610366,0
1560729600000,1.0,0.9356268501419108,1
1560816000000,0.96,0.8189949557150767,-1
1560902400000,0.92,0.9062844515052908,0
1560988800000,1.0,0.9657850917223092,0
1561075200000,1.0,0.9951963166263272,0
1561161600000,1.0,0.8826497406976725,0
1561248000000,1.0,0.8751100438692487,0
1561334400000,0.96,0.9097642632769204,0
1561420800000,1.0,0.993685883062482,0
1561507200000,1.0,0.8533742616535255,1
1561593600000,0.96,0.5461851408051874,-1
1561680000000,0.92,0.7094065072647275,1
1561766400000,0.88,0.6028317124149916,0
1561852800000,0.84,0.378088948758089,0
1561939200000,0.8,0.3322831354436665,-1
1562025600000,0.76,0.3745927368845927,0
1562112000000,0.72,0.5760782911176512,1
1562198400000,0.68,0.3643354675755098,0
1562284800000,0.64,0.291619805583897,-1
1562371200000,0.6,0.3591961907582568,0
1562457600000,0.56,0.3946089975886753,0
1562544000000,0.52,0.5914450836879551,0
1562630400000,0.48,0.6635264035542646,1
1562716800000,0.44,0.6345065187887338,0
1562803200000,0.4,0.4715727131581443,-1
1562889600000,0.36,0.5931287875514343,1
1562976000000,0.32,0.4753485118631422,0
1563062400000,0.28,0.1286967454411515,-1
1563148800000,0.24,0.3236593927930611,1
1563235200000,0.2,0.0211748187653263,-1
1563321600000,0.16,0.1467481613384948,0
1563408000000,0.12,0.3822426203159334,1
1563494400000,0.08,0.3520779022322863,-1
1563580800000,0.04,0.4100014277849493,1
1563667200000,0.0,0.3729847744712656,0
1563753600000,0.0,0.3118206346213435,0
1563840000000,0.48,0.1951094197034145,0
1563926400000,0.44,0.2287355558419872,-1
1564012800000,0.4,0.2887042986580828,1
1564099200000,0.36,0.2772804701102651,0
1564185600000,0.32,0.172222585498611,-1
1564272000000,0.28,0.2343506140744875,1
1564358400000,0.24,0.2210752722690805,-1
1564444800000,0.2,0.2543234106238174,0
1564531200000,0.16,0.479977757458235,0
1564617600000,0.12,0.6351550591384707,0
1564704000000,0.08,0.7135500037759492,0
1564790400000,0.04,0.9501851220137024,0
1564876800000,0.0,0.941608543344947,0
1564963200000,0.0,0.9615396445143746,1
1565049600000,1.0,0.7317882484629427,-1
1565136000000,0.96,0.8881545357029025,0
1565222400000,0.92,0.8959959877366248,1
1565308800000,0.88,0.8580311888441724,0
1565395200000,0.84,0.6771516477526324,-1
1565481600000,0.8,0.7340427518443056,1
1565568000000,0.76,0.6806817234313114,0
1565654400000,0.72,0.4810694121005592,0
1565740800000,0.68,0.0735161110453486,-1
1565827200000,0.64,0.1562936071211567,0
1565913600000,0.6,0.2236073386103987,1
1566000000000,0.56,0.1786928758215512,0
1566000000000,0.52,0.1786928758215512,0
1566086400000,0.48,0.2139805891414594,0
1566172800000,0.44,0.4865869457648153,1
1566259200000,0.4,0.4364330639230372,0
1566345600000,0.36,0.1690853730984505,0
1566432000000,0.32,0.1545785310187065,-1
1566518400000,0.28,0.3443752080795986,1
1566604800000,0.24,0.208484159005915,-1
1566691200000,0.2,0.2284418005516768,0
1566777600000,0.16,0.5178161551555437,1
1566864000000,0.12,0.3612832569681722,0
1566950400000,0.08,0.0867546897863226,0
1567036800000,0.04,0.1073485287982536,-1
1567123200000,0.0,0.1603505895870463,0
1567209600000,0.0,0.1621542601806709,0
1567296000000,0.0,0.2468036606344092,0
1567382400000,0.0,0.6254021208704506,0
1567468800000,0.0,0.8732090252212673,1
1567555200000,0.0,0.8435059342825231,0
1567641600000,0.0,0.7878193267981985,0
1567728000000,0.0,0.6167472294901226,-1
1567814400000,0.28,0.7161762939001571,1
1567900800000,0.24,0.6689134805916654,0
1567987200000,0.2,0.6195247897367671,0
1568073600000,0.16,0.4898399323894877,-1
1568160000000,0.12,0.5279159177295827,0
1568246400000,0.08,0.684246023214552,1
1568332800000,0.04,0.6199621984748651,0
1568419200000,0.0,0.5875850839113783,0
1568505600000,0.64,0.4931617039066768,0
1568592000000,0.6,0.3606738963782361,0
1568678400000,0.56,0.298575619630233,0
1568764800000,0.52,0.2684214241326597,-1
1568851200000,0.48,0.4710479463645041,1
1568937600000,0.44,0.5481513787839698,0
1569024000000,0.4,0.3535624445904494,-1
1569110400000,0.36,0.4535386995849524,1
1569196800000,0.32,0.1016668377597821,0
1569283200000,0.28,0.260068065384446,0
1569369600000,0.24,0.2361692556771639,0
1569456000000,0.2,0.1145694175923779,-1
1569542400000,0.16,0.1583117729427088,0
1569628800000,0.12,0.1700426562238345,1
1569715200000,0.08,0.1106754522065935,-1
1569801600000,0.04,0.2197974665031724,0
1569888000000,0.0,0.220986944880666,0
1569974400000,0.04,0.2468868772938312,1
1570060800000,0.0,0.1980859915986384,0
1570147200000,0.0,0.1712473338144649,0
1570233600000,0.08,0.1730381535973618,0
1570320000000,0.04,0.0593572257073104,-1
1570406400000,0.0,0.2285421102204079,1
1570492800000,0.0,0.4484252358309739,-1
1570579200000,0.0,0.8866882313195641,1
1570665600000,0.0,0.8838557659486429,0
1570752000000,0.0,0.5120895777020039,-1
1570838400000,0.08,0.5511080823948925,1
1570924800000,0.04,0.5275787701155551,-1
1571011200000,0.0,0.575564155229158,1
1571097600000,0.0,0.3892770418856212,0
1571184000000,0.0,0.2240533594934264,-1
1571270400000,0.0,0.3017987198025917,1
1571356800000,0.0,0.1799444050714461,-1
1571443200000,0.0,0.1809305207526887,0
1571529600000,0.64,0.4524476124260214,1
1571616000000,0.6,0.394544800825833,0
1571702400000,0.56,0.2099369880387196,0
1571788800000,0.52,0.1105024489277959,0
1571875200000,0.48,0.0737380005987045,-1
1571961600000,1.0,0.9045101113263708,0
1572048000000,1.0,0.6282941376615635,0
1572134400000,0.96,0.726321672927578,1
1572220800000,0.92,0.6201690267132983,-1
1572307200000,0.88,0.6863465192637692,1
1572393600000,0.84,0.6036900205181446,0
1572480000000,0.8,0.5991568230582721,-1
1572566400000,0.76,0.6288203415483982,0
1572652800000,0.72,0.6477473397388256,1
1572739200000,0.68,0.6167601406638049,-1
1572825600000,0.64,0.6816825879189685,1
1572912000000,0.6,0.6540029561326224,-1
1572998400000,0.56,0.6597135970597449,1
1573084800000,0.52,0.6161390145918275,0
1573171200000,0.48,0.1577331371179146,-1
1573257600000,0.44,0.0918515525549203,0
1573344000000,0.4,0.2832438030506261,1
1573430400000,0.36,0.1209597510667283,-1
1573516800000,0.32,0.2672481137596172,1
1573603200000,0.28,0.2197134373634106,0
1573689600000,0.24,0.0813728932063097,0
1573776000000,0.2,0.062129096047316,-1
1573862400000,0.16,0.0795086392859309,0
1573948800000,0.12,0.1284001360387564,1
1574035200000,0.08,0.0889760709629267,0
1574121600000,0.04,0.0886645497388108,0
1574208000000,0.0,0.0669866543087185,0
1574294400000,0.04,0.0702868391287832,0
1574380800000,0.0,0.2010707996841115,-1
1574467200000,0.0,0.2195192915095597,1
1574553600000,0.2,0.047304738265552,-1
1574640000000,0.16,0.2489069240709525,0
1574726400000,0.12,0.2736024818912348,0
1574812800000,0.08,0.4337747611727817,1
1574899200000,0.04,0.3964259990887349,-1
1574985600000,0.0,0.5771364268161301,1
1575072000000,0.0,0.4835236730936993,0
1575158400000,0.0,0.4394663901505455,0
1575244800000,0.0,0.4444936171185176,0
1575331200000,0.0,0.4435930742526068,0
1575417600000,0.04,0.418325036220643,-1
1575504000000,0.0,0.6543992952455618,0
1575590400000,0.0,0.7584729911464783,1
1575676800000,0.0,0.728965276110225,-1
1575763200000,0.0,0.7454252597906614,1
1575849600000,0.0,0.4928760964686107,0
1575936000000,0.0,0.3791163561451564,0
1576022400000,0.04,0.1807518108993446,0
1576108800000,0.0,0.1654768170340725,-1
1576195200000,0.0,0.2560868493382032,1
1576281600000,0.04,0.0682701653821007,-1
1576368000000,0.0,0.1466474753412546,1
1576454400000,0.0,0.0586721545075941,0
1576540800000,0.28,0.0513148028969616,-1
1576627200000,0.24,0.6935368291348473,1
1576713600000,0.2,0.5882188219359173,-1
1576800000000,0.16,0.6192121945555037,1
1576886400000,0.12,0.5737255181929453,-1
1576972800000,0.08,0.8782005128935917,1
1577059200000,0.04,0.6997308268905786,0
1577145600000,0.0,0.6509142644272963,0
1577232000000,0.0,0.6102019518967632,0
1577318400000,0.12,0.6081082213149229,-1
1577404800000,0.08,0.6500942862906814,0
1577491200000,0.04,0.698974536376226,0
1577577600000,0.0,0.7563730059392177,1
1577664000000,0.72,0.6431364135586352,0
1577750400000,0.68,0.6027186562810606,-1
1577836800000,0.64,0.2457107956631631,1
1577923200000,0.6,0.0508465766056403,-1
1578009600000,0.56,0.5743562205806998,0
1578096000000,0.52,0.5854935552804755,0
1578182400000,0.48,0.5911413403085589,0
1578268800000,1.0,0.9603509211685142,0
1578355200000,1.0,0.95404357407503,1
1578441600000,1.0,0.7481206703027719,0
1578528000000,0.96,0.5972167364482988,-1
1578614400000,0.92,0.8374645156173344,1
1578700800000,0.88,0.7253349491175427,-1
1578787200000,0.84,0.8298376019929201,1
1578873600000,0.8,0.7825558052382485,-1
1578960000000,1.0,0.9659289430944092,0
1579046400000,1.0,0.9542494942081612,1
1579132800000,0.96,0.9045081220458572,-1
1579219200000,1.0,0.9280919330857056,0
1579305600000,0.96,0.927718213506696,1
1579392000000,1.0,0.7314997389093295,0
1579478400000,0.96,0.6351226753703768,-1
1579564800000,0.92,0.6966800493109684,1
1579651200000,0.88,0.6614133514096922,0
1579737600000,0.84,0.4788439579889627,-1
1579824000000,0.8,0.3854192105430926,1
1579910400000,0.76,0.3057142014012689,-1
1579996800000,0.72,0.4882792208273215,0
1580083200000,0.68,0.733476694307384,0
1580169600000,1.0,0.9786161430980485,1
1580256000000,1.0,0.8785238004681309,-1
1580342400000,1.0,0.9523714138071324,1
1580428800000,0.96,0.8323249264095466,-1
1580515200000,0.92,0.8560766391107165,1
1580601600000,0.88,0.816315732918028,0
1580688000000,1.0,0.7635906994614381,0
1580774400000,0.96,0.6943969132863441,-1
1580860800000,1.0,0.9126930145133652,0
1580947200000,1.0,0.9449469941830244,0
1581033600000,1.0,0.9570165755807848,0
1581120000000,1.0,0.97349036829488,0
1581206400000,1.0,0.9921191851337302,1
1581292800000,1.0,0.7464295257225954,-1
1581379200000,1.0,0.9189324991944352,0
1581465600000,1.0,0.9095380341113188,1
1581552000000,1.0,0.8080737177290993,-1
1581638400000,0.96,0.8898924100377801,1
1581724800000,0.92,0.576367003547864,-1
1581811200000,0.88,0.5853169258739689,1
1581897600000,0.84,0.4346515800703011,-1
1581984000000,0.8,0.7465545731378639,1
1582070400000,0.76,0.2102115219850398,-1
1582156800000,0.72,0.21250621429003,0
1582243200000,0.68,0.2828564198228889,1
1582329600000,0.64,0.2600054724967633,-1
1582416000000,0.6,0.5091410013055523,1
1582502400000,0.56,0.2646035821725425,0
1582588800000,0.52,0.0503533094443591,0
1582675200000,0.48,0.0790158465723537,-1
1582761600000,0.44,0.1559408157247635,1
1582848000000,0.4,0.1263884134239417,0
1582934400000,0.36,0.041201704423709,-1
1583020800000,0.32,0.0634568594031564,0
1583107200000,0.28,0.2726231132457625,1
1583193600000,0.24,0.1879603221127357,0
1583280000000,0.2,0.2134750447121792,-1
1583366400000,0.16,0.406532459294782,0
1583452800000,0.12,0.4555895423591208,1
1583539200000,0.08,0.2997634036410213,0
1583625600000,0.04,0.0142984561012446,0
1583712000000,0.0,0.1437924205382658,0
1583798400000,0.0,0.1484333394087588,-1
1583884800000,0.0,0.2138268987803875,1
1583971200000,0.08,0.0794033523992482,-1
1584057600000,0.04,0.3309456192700876,1
1584144000000,0.0,0.25548780235709,-1
1584230400000,0.0,0.2906126050151695,1
1584316800000,0.12,0.2289288929703609,-1
1584403200000,0.08,0.2815808310913577,0
1584489600000,0.04,0.2965038607558556,0
1584576000000,0.0,0.4392990648825747,0
1584662400000,0.0,0.4478352605824535,1
1584748800000,0.0,0.470208229408131,0
1584835200000,0.0,0.4616506974238482,-1
1584921600000,0.36,0.614481161643452,0
1585008000000,0.32,0.7056268243324042,1
1585094400000,0.28,0.6918305263985953,-1
1585180800000,0.24,0.9311885929708232,1
1585267200000,0.2,0.7620487208111962,0
1585353600000,0.16,0.7132084809179929,0
1585440000000,0.12,0.5715334979254842,-1
1585526400000,0.08,0.7232114792778309,0
1585612800000,0.04,0.7189526078291995,0
1585699200000,0.0,0.8155332508824129,0
1585785600000,0.0,0.7356525601216504,1
1585872000000,0.0,0.6926279794089906,-1
1585958400000,0.0,0.7742873725458442,1
1586044800000,0.0,0.7183305209219979,-1
1586131200000,0.0,0.9839725841221648,1
1586217600000,1.0,0.8365480145151801,-1
1586304000000,0.96,0.939245763889993,1
1586390400000,0.92,0.8905526494938115,0
1586476800000,0.88,0.6245882780646029,-1
1586563200000,0.84,0.6358063598607901,0
1586649600000,0.8,0.6526929866182003,1
1586736000000,0.76,0.5244862439244632,-1
1586822400000,0.72,0.5480771274385845,1
1586908800000,0.68,0.0750626972911174,-1
1586995200000,0.64,0.6388190646107157,1
1587081600000,0.6,0.563531467884985,-1
1587168000000,0.56,0.7872486779430968,1
1587254400000,0.52,0.657845907176165,0
1587340800000,0.48,0.3603895615159996,-1
1587427200000,0.44,0.3908521343854617,0
1587513600000,0.4,0.726869497853828,0
1587600000000,1.0,0.7988942486038096,0
1587686400000,0.96,0.8167614170851606,0
1587772800000,0.92,0.8433685627183802,0
1587859200000,0.88,0.9654042473081662,0
1587945600000,1.0,0.9876967717170844,1
1588032000000,0.96,0.9606821883882792,-1
1588118400000,1.0,0.9304887681018432,1
1588204800000,1.0,0.6897593323970149,-1
1588291200000,0.96,0.7664149455492121,0
1588377600000,0.92,0.8201546194584329,1
1588464000000,0.88,0.7913050557339228,0
1588550400000,0.84,0.7821944255719059,-1
1588636800000,0.8,0.8344768757528224,0
1588723200000,0.76,0.8704953227027614,0
1588809600000,1.0,0.97069808936779,1
1588896000000,0.96,0.8992543645959813,0
1588982400000,0.92,0.7962530687105982,0
1589068800000,0.88,0.452825186423498,0
1589155200000,0.84,0.3735403325700379,-1
1589241600000,0.8,0.4661016819300058,0
1589328000000,0.76,0.6110432819619472,0
1589414400000,0.72,0.8593727489227413,1
1589500800000,0.68,0.614670895857377,-1
1589587200000,0.64,0.6480397981437109,0
1589673600000,0.6,0.801773444035584,0
1589760000000,0.56,0.8295028217412201,0
1589846400000,0.52,0.8509083165000713,1
1589932800000,0.48,0.7150142980911157,0
1590019200000,0.44,0.4951002891073647,-1
1590105600000,0.4,0.5739144046756233,0
1590192000000,0.36,0.5789231065230936,1
1590278400000,0.32,0.2958460484960198,-1
1590364800000,0.28,0.2598318888591516,1
1590451200000,0.24,0.1498280497228657,-1
1590537600000,0.2,0.4283586626548485,0
1590624000000,0.16,0.7137433591203612,1
1590710400000,0.12,0.5995188673555354,-1
1590796800000,0.08,0.8072520933745527,1
1590883200000,0.04,0.6157905998203547,-1
1590969600000,1.0,0.897369720659022,1
1591056000000,0.96,0.5030525237501783,-1
1591142400000,0.92,0.588646841535965,0
1591228800000,0.88,0.6595826992313119,1
1591315200000,0.84,0.5626104593107067,-1
1591401600000,0.8,0.5886814951059186,0
1591488000000,0.76,0.6352847710987339,0
1591574400000,0.72,0.6437352685550781,1
1591660800000,0.68,0.6121610984313577,-1
1591747200000,0.64,0.6098035281496245,1
1591833600000,0.6,0.1300731836786457,-1
1591920000000,0.56,0.2763674706311861,0
1592006400000,0.52,0.2828692629544714,1
1592092800000,0.48,0.1789356180692258,-1
1592179200000,0.44,0.3898416005545839,0
1592265600000,0.4,0.567805148996314,1
1592352000000,0.36,0.5117613926653257,0
1592438400000,0.32,0.438686638752862,0
1592524800000,0.28,0.3681428931908297,-1
1592611200000,0.24,0.4133116575985349,1
1592697600000,0.2,0.3537356148883732,-1
1592784000000,0.16,0.7162353456644881,1
1592870400000,0.12,0.6598671010834443,0
1592956800000,0.08,0.365160877302327,0
1593043200000,0.04,0.388724838537724,0
1593129600000,0.0,0.2880115610583959,0
1593216000000,0.0,0.1871604601614021,-1
1593302400000,0.28,0.2977232593670899,0
1593388800000,0.24,0.378470656851185,1
1593475200000,0.2,0.3212450048617342,-1
1593561600000,0.16,0.4202588389371684,1
1593648000000,0.12,0.266138429042974,0
1593734400000,0.08,0.2361746919894339,-1
1593820800000,0.04,0.31797103217802,1
1593907200000,0.0,0.2479885416410235,-1
1593993600000,0.0,0.575777289625418,1
1594080000000,0.4,0.5062552665803626,-1
1594166400000,0.36,0.9474244784375908,1
1594252800000,0.32,0.6266728425164168,-1
1594339200000,0.28,0.7147405337424291,1
1594425600000,0.24,0.5905208999362646,-1
1594512000000,0.2,0.7100287599496936,1
1594598400000,0.16,0.6054593824379435,-1
1594684800000,0.12,0.6284670801675365,1
1594771200000,0.08,0.5271671260670956,0
1594857600000,0.04,0.4160762922827818,-1
1594944000000,0.0,0.4519008254067152,0
1595030400000,0.0,0.4796561433027347,0
1595116800000,0.0,0.3813874630684363,1
1595203200000,0.52,0.2669626882690366,-1
1595289600000,0.48,0.8110084646539943,0
1595376000000,1.0,0.9486916371811676,0
1595462400000,1.0,0.9020848612534472,1
1595548800000,0.96,0.7955725683474381,-1
1595635200000,1.0,0.953354366060668,0
1595721600000,1.0,0.8316100007125033,0
1595808000000,1.0,0.8449252654101924,1
1595894400000,0.96,0.7920594190003947,-1
1595980800000,0.92,0.8750873058430451,1
1596067200000,0.88,0.8723641145760972,-1
1596153600000,1.0,0.9543968429085644,0
1596240000000,1.0,0.9791320891478869,1
1596326400000,1.0,0.6481094545919797,-1
1596412800000,0.96,0.6956650999734041,1
1596499200000,0.92,0.67436906766785,-1
1596585600000,0.88,0.859323254412957,0
1596672000000,0.84,0.8647133852036617,1
1596758400000,0.8,0.7974655631268436,-1
1596844800000,0.76,0.8540166848105695,1
1596931200000,0.72,0.7999681571301483,-1
1597017600000,0.68,0.8567576211834744,1
1597104000000,0.64,0.5436444440533903,-1
1597190400000,0.6,0.6513310201269008,0
1597276800000,0.56,0.7861627406596962,1
1597363200000,0.52,0.7739968145616386,-1
1597449600000,0.48,0.8314254872937868,0
1597536000000,0.44,0.8622205182775262,0
1597536000000,0.4,0.8539059333228106,0
1597622400000,1.0,0.8645205458790828,1
1597708800000,0.96,0.6101492624819286,0
1597795200000,0.92,0.4678826143999617,-1
1597881600000,0.88,0.5418176395768932,1
1597968000000,0.84,0.3010880067731415,-1
1598054400000,0.8,0.39942398104343,1
1598140800000,0.76,0.3883441869511311,-1
1598227200000,0.72,0.4529078860352918,1
1598313600000,0.68,0.1466923604018246,-1
1598400000000,0.64,0.2529556834276039,1
1598486400000,0.6,0.1555792168691222,-1
1598572800000,0.56,0.3016104795378618,1
1598659200000,0.52,0.2562325259878701,-1
1598745600000,0.48,0.4385171103154284,1
1598832000000,0.44,0.4176720120675638,-1
1598918400000,0.4,0.8623146000822208,1
1599004800000,0.36,0.2887734221915013,0
1599091200000,0.32,0.0839408028240622,-1
1599177600000,0.28,0.2607622046509844,1
1599264000000,0.24,0.1515322954588807,-1
1599350400000,0.2,0.1918821723850708,0
1599436800000,0.16,0.2447323519273177,1
1599523200000,0.12,0.1334828141481368,-1
1599609600000,0.08,0.1752030812637544,0
1599696000000,0.04,0.2282470988920059,0
1599782400000,0.0,0.251246213189561,0
1599868800000,0.0,0.2751514078426265,1
1599955200000,0.52,0.2264259224560563,-1
1600041600000,0.48,0.3792154128522454,0
1600128000000,0.44,0.4499692805294484,0
1600214400000,0.4,0.6892648379059666,1
1600300800000,0.36,0.8798071871906723,0
1600387200000,0.32,0.8745845334516977,-1
1600473600000,0.28,0.9260804038495956,1
1600560000000,0.24,0.805074483936598,0
1600646400000,0.2,0.4254945246460007,-1
1600732800000,0.16,0.4566830392444526,1
1600819200000,0.12,0.1518884835432919,-1
1600905600000,0.08,0.5742482542583068,1
1600992000000,0.04,0.5264827917400473,-1
1601078400000,0.0,0.5668212780117624,0
1601164800000,0.0,0.6107385663090141,1
1601251200000,0.0,0.5355741033371791,-1
1601337600000,0.6,0.674454710973351,1
1601424000000,0.56,0.6129897482283038,0
1601510400000,0.52,0.461506370018329,0
1601596800000,0.48,0.4146259875709013,0
1601683200000,0.44,0.4283170177534793,-1
1601769600000,0.4,0.6214199985810928,0
1601856000000,0.36,0.8061886743401603,1
1601942400000,0.32,0.5686012850273272,-1
1602028800000,0.28,0.6259936315363668,0
1602115200000,0.24,0.958329049797144,0
1602201600000,0.2,0.926727904756342,0
1602288000000,1.0,0.8232232172565798,0
1602374400000,0.96,0.8913130995887583,0
1602460800000,1.0,0.8579383014298633,1
1602547200000,0.96,0.7776608379481884,0
1602633600000,0.92,0.7756704876139321,-1
1602720000000,0.88,0.8406960530286092,1
1602806400000,0.84,0.6722964728953338,-1
1602892800000,0.8,0.7005653798209287,0
1602979200000,0.76,0.8187921897633833,0
1603065600000,1.0,0.9448688783631832,0
1603152000000,1.0,0.9154567636697236,0
1603238400000,1.0,0.8378216206556216,0
1603324800000,0.96,0.8962242228808895,1
1603411200000,0.92,0.864483610188471,-1
1603497600000,0.88,0.9489184504303976,1
1603584000000,1.0,0.8529259397398965,-1
1603670400000,0.96,0.8619008900663591,0
1603756800000,1.0,0.94154977644556,1
1603843200000,1.0,0.7771253758322504,-1
1603929600000,0.96,0.8485454729562154,0
1604016000000,0.92,0.8855488006665048,0
1604102400000,1.0,0.8882967544706435,1
1604188800000,0.96,0.8747193084381001,0
1604275200000,0.92,0.7728101391919348,-1
1604361600000,0.88,0.966214705939685,0
1604448000000,1.0,0.9279035465611678,0
1604534400000,1.0,0.9479070359983238,1
1604620800000,1.0,0.8815224402231477,0
1604707200000,0.96,0.6423373915401065,-1
1604793600000,0.92,0.8486039548853727,1
1604880000000,0.88,0.7945945653769358,0
1604966400000,0.84,0.7844039611826584,-1
1605052800000,1.0,0.9083468117051848,0
1605139200000,1.0,0.9856935949514096,0
1605225600000,1.0,0.9522277870907544,1
1605312000000,0.96,0.8757893367804027,0
1605398400000,0.92,0.8411362211452,-1
1605484800000,1.0,0.9544343895159536,0
1605571200000,1.0,0.954710598804472,0
1605657600000,1.0,0.8404656364166398,0
1605744000000,0.96,0.8372182319201813,0
1605830400000,1.0,0.9650794720551872,0
1605916800000,1.0,0.9391810319324868,1
1606003200000,0.96,0.8678839059858194,0
1606089600000,0.92,0.8468002642637259,-1
1606176000000,1.0,0.938218614663338,1
1606262400000,1.0,0.811031694102146,0
1606348800000,0.96,0.3866989150459302,0
1606435200000,0.92,0.3840814250441026,-1
1606521600000,0.88,0.523642728704047,0
1606608000000,0.84,0.6407920415304694,0
1606694400000,1.0,0.95521263163487,1
1606780800000,1.0,0.6963346940727027,-1
1606867200000,0.96,0.8154199336857209,0
1606953600000,0.92,0.874486624734184,1
1607040000000,0.88,0.6653003424654026,-1
1607126400000,0.84,0.800116993619311,0
1607212800000,0.8,0.8575375948892323,1
1607299200000,0.76,0.8053345829667811,0
1607385600000,0.72,0.5767830171583518,-1
1607472000000,0.68,0.6356761501412018,1
1607558400000,0.64,0.5258326698763792,0
1607644800000,0.6,0.3862390265650102,-1
1607731200000,0.56,0.5441329310489045,0
1607817600000,0.52,0.6919376281704696,0
1607904000000,0.48,0.7344661399763368,0
1607990400000,0.44,0.9159013109689328,0
1608076800000,1.0,0.9444017683065296,0
1608163200000,1.0,0.839311288885442,0
1608249600000,0.96,0.8892945689412128,0
1608336000000,1.0,0.947690380492082,1
1608422400000,1.0,0.8755903140974526,0
1608508800000,0.96,0.7657680371609581,-1
1608595200000,0.92,0.9286156335783352,1
1608681600000,0.88,0.8423425865449952,-1
1608768000000,0.84,0.9164380339598897,0
1608854400000,1.0,0.98941430456164,0
1608940800000,1.0,0.9549185690352588,1
1609027200000,1.0,0.772953227953618,-1
1609113600000,0.96,0.857145696860356,0
1609200000000,0.92,0.8870869344370105,0
1609286400000,1.0,0.9853220393480182,0
1609372800000,1.0,0.9504323901769078,0
1609459200000,1.0,0.9663041327625708,0
1609545600000,1.0,0.902891445559072,0
1609632000000,1.0,0.8632586736966357,1
1609718400000,0.96,0.7756220752314579,-1
1609804800000,0.92,0.9326170927188046,0
1609891200000,1.0,0.9889141556878488,0
1609977600000,1.0,0.9456111908990976,0
1610064000000,1.0,0.9222716918530472,1
1610150400000,0.96,0.8859270884593563,0
1610236800000,0.92,0.7636216346424856,0
1610323200000,0.88,0.5921943162644036,0
1610409600000,0.84,0.4591578844492893,-1
1610496000000,0.8,0.6750624835996112,0
1610582400000,0.76,0.7971961444948457,1
1610668800000,0.72,0.6227818266494703,0
1610755200000,0.68,0.5685294685285279,0
1610841600000,0.64,0.5564503977874254,-1
1610928000000,0.6,0.558004302267837,1
1611014400000,0.56,0.4736521177794822,0
1611100800000,0.52,0.4368184920004094,0
1611187200000,0.48,0.0633138558477457,-1
1611273600000,0.44,0.3254378744225791,1
1611360000000,0.4,0.256616656940647,-1
1611446400000,0.36,0.3016306286272808,1
1611532800000,0.32,0.301122248126758,-1
1611619200000,0.28,0.3201704627752905,1
1611705600000,0.24,0.1327278965457223,-1
1611792000000,0.2,0.4131969933309108,0
1611878400000,0.16,0.5573595039792886,0
1611964800000,0.12,0.5584663245221211,1
1612051200000,0.08,0.4372238757337588,-1
1612137600000,0.04,0.4821381973684185,0
1612224000000,0.0,0.68317639647183,0
1612310400000,0.0,0.90626395313077,1
1612396800000,0.0,0.8205698338771756,-1
1612483200000,0.12,0.9565776973457176,0
1612569600000,1.0,0.8493931265024349,1
1612656000000,0.96,0.8158793423839925,-1
1612742400000,1.0,0.976900879005098,0
1612828800000,1.0,0.9094808926788248,1
1612915200000,0.96,0.8180511148406547,-1
1613001600000,1.0,0.9584250326946956,1
1613088000000,1.0,0.8995456894386759,0
1613174400000,0.96,0.8915546152931201,-1
1613260800000,1.0,0.9357864330429162,1
1613347200000,0.96,0.8902368898111649,-1
1613433600000,1.0,0.8990384643134681,0
1613520000000,1.0,0.9704594842803566,1
1613606400000,0.96,0.934229617714207,-1
1613692800000,1.0,0.9765094807596174,1
1613779200000,1.0,0.9092096109291448,-1
1613865600000,1.0,0.9543610530427334,1
1613952000000,0.96,0.7082824273400863,0
1614038400000,0.92,0.3517721452685136,-1
1614124800000,0.88,0.3945703278085266,1
1614211200000,0.84,0.1600966741496716,0
1614297600000,0.8,0.1503479707337193,0
1614384000000,0.76,0.1383434582671499,0
1614470400000,0.72,0.1370792470909748,-1
1614556800000,0.68,0.4279986270392976,1
1614643200000,0.64,0.3530769380345288,-1
1614729600000,0.6,0.4778213737689124,1
1614816000000,0.56,0.3487269078349808,-1
1614902400000,0.52,0.3734062708751429,0
1614988800000,0.48,0.3819344475689375,0
1615075200000,0.44,0.5488166154326136,0
1615161600000,0.4,0.8386357433274171,0
1615248000000,0.36,1.0000000000000002,0
1615334400000,0.32,0.8937596901090067,0
1615420800000,0.28,0.9759276445916464,1
1615507200000,0.24,0.9394058437568044,-1
1615593600000,1.0,0.9659765797635472,1
1615680000000,0.96,0.830084967550383,0
1615766400000,0.92,0.5981641992913478,-1
1615852800000,0.88,0.6817933992685177,0
1615939200000,0.84,0.8116844484584839,1
1616025600000,0.8,0.7300395498261473,-1
1616112000000,0.76,0.7418569378072791,0
1616198400000,0.72,0.711236384926467,1
